Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Lucas Digne,DF,28,1993,13,13,1170,13.0,0,0,0,0,0,0,4,0,0.3,0.3,1.4,1.8,25,49,47,0.00,0.00,0.00,0.00,0.00,0.03,0.11,0.14,0.03,0.14
Issa Diop,DF,24,1997,13,10,963,10.7,0,1,1,0,0,0,0,0,0.1,0.1,0.4,0.5,4,14,1,0.00,0.09,0.09,0.00,0.09,0.01,0.04,0.05,0.01,0.05
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Moussa Djenepo,MF,23,1998,12,5,457,5.1,0,0,0,0,0,0,3,0,1.5,1.5,0.3,1.8,20,18,30,0.00,0.00,0.00,0.00,0.00,0.29,0.06,0.35,0.29,0.35
Lewis Dobbin,"FW,MF",18,2003,3,0,32,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Matt Doherty,DF,29,1992,15,9,875,9.7,2,4,6,2,0,0,0,0,2.5,2.5,2.0,4.5,29,24,80,0.21,0.41,0.62,0.21,0.62,0.25,0.20,0.46,0.25,0.46
Abdoulaye Doucouré,MF,28,1993,30,29,2537,28.2,2,4,6,2,0,0,6,0,2.2,2.2,2.0,4.2,33,113,54,0.07,0.14,0.21,0.07,0.21,0.08,0.07,0.15,0.08,0.15
Kieran Dowell,"FW,MF",23,1997,19,11,912,10.1,1,1,2,1,0,0,0,0,1.1,1.1,1.5,2.6,14,31,49,0.10,0.10,0.20,0.10,0.20,0.10,0.15,0.26,0.10,0.26
Cody Drameh,"DF,MF",19,2001,3,1,128,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,6,3,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Martin Dúbravka,GK,32,1989,26,26,2340,26.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Shane Duffy,DF,29,1992,18,15,1436,16.0,1,0,1,1,0,0,7,0,1.0,1.0,0.2,1.2,3,41,3,0.06,0.00,0.06,0.06,0.06,0.06,0.01,0.07,0.06,0.07
Paul Dummett,DF,29,1991,3,2,198,2.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,5,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Lewis Dunk,DF,29,1991,29,29,2573,28.6,1,0,1,1,0,0,3,1,1.3,1.3,0.4,1.8,14,83,3,0.03,0.00,0.03,0.03,0.03,0.05,0.01,0.06,0.05,0.06
Ederson,GK,27,1993,37,37,3330,37.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Odsonne Édouard,FW,23,1998,28,18,1564,17.4,6,3,9,5,1,1,4,0,6.4,5.6,1.9,7.5,42,42,109,0.35,0.17,0.52,0.29,0.46,0.37,0.11,0.48,0.32,0.43
CJ Egan-Riley,DF,18,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Anthony Elanga,FW,19,2002,21,14,1214,13.5,2,2,4,2,0,0,0,0,2.6,2.6,2.4,5.1,32,18,114,0.15,0.15,0.30,0.15,0.30,0.19,0.18,0.37,0.19,0.37
Harvey Elliott,MF,18,2003,6,4,346,3.8,0,0,0,0,0,0,0,0,0.8,0.8,0.6,1.4,10,36,38,0.00,0.00,0.00,0.00,0.00,0.21,0.16,0.37,0.21,0.37
Mohamed Elneny,MF,29,1992,14,8,806,9.0,0,2,2,0,0,0,1,0,0.2,0.2,0.4,0.6,5,43,2,0.00,0.22,0.22,0.00,0.22,0.02,0.05,0.07,0.02,0.07
Mohamed Elyounoussi,"MF,FW",26,1994,30,23,2042,22.7,4,2,6,4,0,0,4,0,5.5,5.5,2.3,7.8,59,81,124,0.18,0.09,0.26,0.18,0.26,0.24,0.10,0.34,0.24,0.34
Emerson,"DF,MF",22,1999,31,26,2286,25.4,1,1,2,1,0,0,5,0,1.5,1.5,2.2,3.6,68,68,175,0.04,0.04,0.08,0.04,0.08,0.06,0.09,0.14,0.06,0.14
Christian Eriksen,MF,29,1992,11,10,939,10.4,1,4,5,1,0,0,1,0,1.3,1.3,3.5,4.8,21,82,22,0.10,0.38,0.48,0.10,0.48,0.12,0.34,0.46,0.12,0.46
Oghenekaro Etebo,MF,25,1995,9,4,401,4.5,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.2,3,16,1,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
Jonny Evans,DF,33,1988,18,16,1348,15.0,1,1,2,1,0,0,3,0,0.6,0.6,0.8,1.4,1,49,4,0.07,0.07,0.13,0.07,0.13,0.04,0.05,0.09,0.04,0.09
Eberechi Eze,"MF,FW",23,1998,13,6,605,6.7,1,1,2,1,0,0,1,0,0.4,0.4,0.9,1.3,20,33,38,0.15,0.15,0.30,0.15,0.30,0.07,0.13,0.20,0.07,0.20
Łukasz Fabiański,GK,36,1985,37,37,3330,37.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Fabinho,MF,27,1993,29,26,2314,25.7,5,1,6,3,2,2,7,0,3.9,2.4,1.3,3.7,18,134,37,0.19,0.04,0.23,0.12,0.16,0.15,0.05,0.20,0.09,0.14
Kiko Femenía,DF,30,1991,27,26,2142,23.8,0,5,5,0,0,0,2,0,0.1,0.1,3.6,3.8,40,100,48,0.00,0.21,0.21,0.00,0.21,0.00,0.15,0.16,0.00,0.16
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Evan Ferguson,MF,16,2004,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nathan Ferguson,DF,20,2000,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Bruno Fernandes,MF,26,1994,36,35,3111,34.6,10,6,16,10,0,2,10,0,9.7,8.1,9.0,17.1,78,237,190,0.29,0.17,0.46,0.29,0.46,0.28,0.26,0.54,0.23,0.50
Álvaro Fernández,GK,23,1998,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Federico Fernández,DF,32,1989,7,5,523,5.8,0,0,0,0,0,0,0,0,0.4,0.4,0.3,0.7,0,12,1,0.00,0.00,0.00,0.00,0.00,0.07,0.06,0.13,0.07,0.13
Fernandinho,"MF,DF",36,1985,19,10,964,10.7,2,1,3,2,0,0,1,0,1.6,1.6,1.0,2.5,16,81,11,0.19,0.09,0.28,0.19,0.28,0.15,0.09,0.24,0.15,0.24
Roberto Firmino,FW,29,1991,20,10,990,11.0,5,4,9,5,0,0,3,0,4.7,4.7,1.7,6.4,27,40,100,0.45,0.36,0.82,0.45,0.82,0.43,0.16,0.59,0.43,0.59
Junior Firpo,"DF,MF",24,1996,24,19,1711,19.0,0,2,2,0,0,0,11,0,0.9,0.9,1.9,2.8,36,111,72,0.00,0.11,0.11,0.00,0.11,0.05,0.10,0.15,0.05,0.15
Ashley Fletcher,FW,25,1995,3,0,30,0.3,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,1,0,1,0.00,0.00,0.00,0.00,0.00,1.80,0.00,1.80,1.80,1.80
Phil Foden,FW,21,2000,28,24,2128,23.6,9,5,14,9,0,0,1,0,9.4,9.4,6.3,15.7,71,98,248,0.38,0.21,0.59,0.38,0.59,0.40,0.27,0.66,0.40,0.66
Wesley Fofana,DF,20,2000,7,7,630,7.0,0,0,0,0,0,0,2,0,0.4,0.4,0.0,0.4,10,28,1,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Pablo Fornals,"FW,MF",25,1996,36,32,2795,31.1,6,3,9,6,0,0,4,0,4.6,4.6,6.3,10.9,49,191,200,0.19,0.10,0.29,0.19,0.29,0.15,0.20,0.35,0.15,0.35
Adam Forshaw,MF,29,1991,22,17,1530,17.0,0,1,1,0,0,0,5,0,0.5,0.5,1.0,1.5,19,80,26,0.00,0.06,0.06,0.00,0.06,0.03,0.06,0.09,0.03,0.09
Marcus Forss,"FW,MF",22,1999,7,1,209,2.3,0,1,1,0,0,0,0,0,0.3,0.3,0.2,0.6,2,6,12,0.00,0.43,0.43,0.00,0.43,0.14,0.10,0.24,0.14,0.24
Fraser Forster,GK,33,1988,19,19,1710,19.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ben Foster,GK,38,1983,26,26,2340,26.0,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.04,0.04,0.00,0.04,0.00,0.00,0.00,0.00,0.00
Tariqe Fosu,DF,25,1995,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,1,4,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.22,0.22,0.22
Ryan Fraser,"FW,MF",27,1994,27,18,1465,16.3,2,3,5,2,0,0,3,0,2.7,2.7,2.1,4.7,35,34,86,0.12,0.18,0.31,0.12,0.31,0.16,0.13,0.29,0.16,0.29
Fred,MF,28,1993,28,24,2028,22.5,4,4,8,4,0,0,5,0,1.3,1.3,2.2,3.5,17,138,41,0.18,0.18,0.36,0.18,0.36,0.06,0.10,0.16,0.06,0.16
Ryan Fredericks,DF,28,1992,7,3,307,3.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,4,6,14,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
Leo Fuhr Hjelde,"MF,DF",17,2003,2,0,150,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,4,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Conor Gallagher,MF,21,2000,34,33,2845,31.6,8,3,11,8,0,0,10,0,6.3,6.3,3.1,9.4,42,94,118,0.25,0.09,0.35,0.25,0.35,0.20,0.10,0.30,0.20,0.30
Alejandro Garnacho,"FW,MF",17,2004,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Dwight Gayle,"FW,DF",30,1990,8,0,38,0.4,0,0,0,0,0,0,1,0,0.6,0.6,0.3,0.9,0,0,4,0.00,0.00,0.00,0.00,0.00,1.31,0.71,2.02,1.31,2.02
Jean-Philippe Gbamin,MF,25,1995,3,1,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
David de Gea,GK,30,1990,38,38,3420,38.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Joe Gelhardt,"FW,MF",19,2002,20,5,746,8.3,2,2,4,2,0,0,4,0,3.0,3.0,1.6,4.6,17,15,55,0.24,0.24,0.48,0.24,0.48,0.36,0.20,0.56,0.36,0.56
Anwar El Ghazi,"FW,MF",26,1995,9,4,386,4.3,1,1,2,0,1,1,2,0,1.1,0.3,0.4,0.7,13,5,38,0.23,0.23,0.47,0.00,0.23,0.25,0.10,0.35,0.06,0.16
Anwar El Ghazi,"FW,MF",26,1995,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Saman Ghoddos,"MF,DF",27,1993,17,4,536,6.0,1,1,2,1,0,0,2,0,0.5,0.5,1.2,1.7,7,25,40,0.17,0.17,0.34,0.17,0.34,0.08,0.20,0.28,0.08,0.28
Dimitris Giannoulis,DF,25,1995,18,14,1169,13.0,0,1,1,0,0,0,2,0,0.1,0.1,0.6,0.7,33,40,58,0.00,0.08,0.08,0.00,0.08,0.01,0.05,0.06,0.01,0.06
Morgan Gibbs-White,"DF,FW",21,2000,2,0,9,0.1,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,2,2,0.00,0.00,0.00,0.00,0.00,1.40,0.00,1.40,1.40,1.40
Ben Gibson,DF,28,1993,28,28,2494,27.7,0,0,0,0,0,0,5,1,1.4,1.4,0.2,1.5,11,68,0,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.05,0.05,0.05
Bryan Gil,"FW,MF",20,2001,9,0,94,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,6,7,17,0.00,0.00,0.00,0.00,0.00,0.06,0.11,0.17,0.06,0.17
Billy Gilmour,MF,20,2001,24,21,1855,20.6,0,1,1,0,0,0,2,0,0.9,0.9,1.4,2.3,30,112,17,0.00,0.05,0.05,0.00,0.05,0.04,0.07,0.11,0.04,0.11
Ben Godfrey,DF,23,1998,23,23,2029,22.5,0,0,0,0,0,0,6,0,1.4,1.4,0.8,2.2,23,67,26,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.10,0.06,0.10
André Gomes,MF,28,1993,14,7,619,6.9,0,1,1,0,0,0,3,0,0.7,0.7,0.2,0.8,6,25,13,0.00,0.15,0.15,0.00,0.15,0.10,0.03,0.12,0.10,0.12
Toti Gomes,DF,22,1999,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,7,2,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Joe Gomez,DF,24,1997,8,4,331,3.7,0,1,1,0,0,0,2,0,0.0,0.0,0.8,0.8,11,36,29,0.00,0.27,0.27,0.00,0.27,0.01,0.21,0.22,0.01,0.22
Charlie Goode,DF,25,1995,6,4,450,5.0,0,0,0,0,0,0,3,0,0.1,0.1,1.0,1.0,5,18,9,0.00,0.00,0.00,0.00,0.00,0.01,0.19,0.20,0.01,0.20
Anthony Gordon,"MF,FW",20,2001,35,25,2285,25.4,4,2,6,4,0,0,4,0,3.5,3.5,3.8,7.3,74,51,137,0.16,0.08,0.24,0.16,0.24,0.14,0.15,0.29,0.14,0.29
Kaide Gordon,FW,16,2004,1,0,9,0.1,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,1,0,3,0.00,0.00,0.00,0.00,0.00,4.50,0.00,4.50,4.50,4.50
Dan Gosling,MF,31,1990,4,2,166,1.8,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.3,2,4,5,0.54,0.00,0.54,0.54,0.54,0.12,0.02,0.14,0.12,0.14
Demarai Gray,"MF,FW",25,1996,34,28,2338,26.0,5,4,9,5,0,0,3,0,4.0,4.0,3.6,7.6,93,59,169,0.19,0.15,0.35,0.19,0.35,0.15,0.14,0.29,0.15,0.29
Jack Grealish,FW,25,1995,26,22,1914,21.3,3,3,6,3,0,0,3,0,5.3,5.3,6.0,11.3,153,100,267,0.14,0.14,0.28,0.14,0.28,0.25,0.28,0.53,0.25,0.53
Mason Greenwood,"FW,MF",19,2001,18,16,1271,14.1,5,1,6,5,0,0,1,0,4.3,4.3,1.8,6.1,48,39,109,0.35,0.07,0.42,0.35,0.42,0.30,0.13,0.43,0.30,0.43
Sam Greenwood,"MF,FW",19,2002,7,1,237,2.6,0,2,2,0,0,0,0,0,0.3,0.3,0.2,0.5,3,5,10,0.00,0.76,0.76,0.00,0.76,0.11,0.09,0.20,0.11,0.20
Pascal Groß,"MF,DF",30,1991,29,24,2038,22.6,2,4,6,2,0,1,1,0,2.9,2.1,5.5,7.7,39,149,141,0.09,0.18,0.26,0.09,0.26,0.13,0.24,0.37,0.09,0.34
Vicente Guaita,GK,34,1987,30,30,2655,29.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marc Guéhi,DF,21,2000,36,36,3222,35.8,2,1,3,2,0,0,4,0,2.5,2.5,1.3,3.8,17,111,7,0.06,0.03,0.08,0.06,0.08,0.07,0.04,0.11,0.07,0.11
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Bruno Guimarães,MF,23,1997,17,11,1034,11.5,5,1,6,5,0,0,4,0,3.1,3.1,1.1,4.2,18,54,15,0.44,0.09,0.52,0.44,0.52,0.27,0.10,0.37,0.27,0.37
İlkay Gündoğan,MF,30,1990,27,20,1857,20.6,8,4,12,8,0,0,1,0,9.0,9.0,4.9,13.9,60,126,107,0.39,0.19,0.58,0.39,0.58,0.44,0.24,0.67,0.44,0.67
Angus Gunn,GK,25,1996,9,9,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Grant Hanley,DF,29,1991,33,33,2897,32.2,1,0,1,1,0,0,2,0,2.1,2.1,0.9,3.0,2,27,3,0.03,0.00,0.03,0.03,0.03,0.07,0.03,0.09,0.07,0.09
Jack Harrison,"FW,MF",24,1996,35,32,2639,29.3,8,1,9,8,0,0,3,0,4.4,4.4,3.2,7.6,120,89,234,0.27,0.03,0.31,0.27,0.31,0.15,0.11,0.26,0.15,0.26
Kortney Hause,DF,26,1995,7,4,397,4.4,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,2,14,3,0.23,0.00,0.23,0.23,0.23,0.03,0.00,0.03,0.03,0.03
Kai Havertz,"FW,MF",22,1999,29,22,1809,20.1,8,3,11,8,0,0,3,0,8.7,8.7,2.2,10.9,64,62,203,0.40,0.15,0.55,0.40,0.55,0.43,0.11,0.54,0.43,0.54
Isaac Hayden,"MF,DF",26,1995,14,12,1002,11.1,1,0,1,1,0,0,5,0,0.4,0.4,0.0,0.5,3,15,10,0.09,0.00,0.09,0.09,0.09,0.04,0.00,0.04,0.04,0.04
Hwang Hee-chan,"FW,MF",25,1996,30,20,1816,20.2,5,1,6,5,0,0,2,0,4.4,4.4,1.3,5.8,66,57,114,0.25,0.05,0.30,0.25,0.30,0.22,0.07,0.29,0.22,0.29
Jordan Henderson,MF,31,1990,35,29,2597,28.9,2,5,7,2,0,0,3,0,1.5,1.5,3.5,5.0,54,245,116,0.07,0.17,0.24,0.07,0.24,0.05,0.12,0.17,0.05,0.17
Jeff Hendrick,MF,29,1992,3,0,72,0.8,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,1,0,1,1.25,0.00,1.25,1.25,1.25,0.11,0.03,0.14,0.11,0.14
Wayne Hennessey,GK,34,1987,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09
Rico Henry,DF,24,1997,34,33,2776,30.8,3,0,3,3,0,0,2,0,1.5,1.5,1.7,3.3,61,81,131,0.10,0.00,0.10,0.10,0.10,0.05,0.06,0.11,0.05,0.11
Son Heung-min,"MF,FW",29,1992,35,35,3006,33.4,23,7,30,23,0,0,2,0,15.9,15.9,7.5,23.4,116,90,242,0.69,0.21,0.90,0.69,0.90,0.48,0.22,0.70,0.48,0.70
Ki-Jana Hoever,"DF,MF",19,2002,8,4,308,3.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,9,5,22,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
Rob Holding,DF,25,1995,15,9,845,9.4,1,0,1,1,0,0,4,1,0.4,0.4,0.0,0.4,4,23,0,0.11,0.00,0.11,0.11,0.11,0.04,0.00,0.04,0.04,0.04
Mason Holgate,DF,24,1996,25,23,2134,23.7,2,1,3,2,0,0,7,1,1.3,1.3,0.1,1.4,4,40,2,0.08,0.04,0.13,0.08,0.13,0.06,0.00,0.06,0.06,0.06
Callum Hudson-Odoi,"MF,FW",20,2000,15,11,962,10.7,1,2,3,1,0,0,1,0,2.5,2.5,2.1,4.6,67,41,102,0.09,0.19,0.28,0.09,0.28,0.23,0.20,0.43,0.23,0.43
Will Hughes,MF,26,1995,16,13,1053,11.7,0,1,1,0,0,0,6,0,0.1,0.1,0.6,0.8,5,38,7,0.00,0.09,0.09,0.00,0.09,0.01,0.05,0.06,0.01,0.06
Pierre Højbjerg,MF,25,1995,36,36,3196,35.5,2,2,4,2,0,0,3,0,1.9,1.9,2.3,4.2,46,242,47,0.06,0.06,0.11,0.06,0.11,0.05,0.06,0.12,0.05,0.12
Adam Idah,"FW,MF",20,2001,17,6,625,6.9,1,1,2,1,0,0,0,0,2.3,2.3,0.6,2.9,11,10,48,0.14,0.14,0.29,0.14,0.29,0.33,0.09,0.42,0.33,0.42
Kelechi Iheanacho,FW,24,1996,26,13,1264,14.0,4,5,9,4,0,0,1,0,3.6,3.6,2.5,6.1,28,37,85,0.28,0.36,0.64,0.28,0.64,0.26,0.18,0.43,0.26,0.43
Danny Ings,FW,29,1992,30,22,1898,21.1,7,6,13,6,1,1,4,0,7.1,6.3,1.6,8.0,24,39,117,0.33,0.28,0.62,0.28,0.57,0.34,0.08,0.41,0.30,0.38
Tim Iroegbunam,MF,18,2003,3,1,92,1.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,4,0,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11
Alex Iwobi,"MF,DF",25,1996,28,22,2035,22.6,2,2,4,2,0,0,1,0,2.3,2.3,2.6,4.9,44,103,104,0.09,0.09,0.18,0.09,0.18,0.10,0.12,0.22,0.10,0.22
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Daniel James,FW,23,1997,2,2,126,1.4,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.6,5,3,16,0.00,0.00,0.00,0.00,0.00,0.18,0.24,0.42,0.18,0.42
Daniel James,"FW,MF",23,1997,32,29,2366,26.3,4,4,8,4,0,0,7,1,6.1,6.1,2.9,8.9,69,57,186,0.15,0.15,0.30,0.15,0.30,0.23,0.11,0.34,0.23,0.34
Reece James,DF,21,1999,26,22,1864,20.7,5,9,14,5,0,0,4,1,3.1,3.1,5.9,9.1,52,149,203,0.24,0.43,0.68,0.24,0.68,0.15,0.29,0.44,0.15,0.44
Vitaly Janelt,MF,23,1998,31,27,2298,25.5,4,0,4,4,0,0,3,0,2.4,2.4,1.9,4.2,25,103,60,0.16,0.00,0.16,0.16,0.16,0.09,0.07,0.17,0.09,0.17
Pontus Jansson,DF,30,1991,37,37,3321,36.9,3,1,4,3,0,0,7,0,3.0,3.0,0.3,3.3,4,67,5,0.08,0.03,0.11,0.08,0.11,0.08,0.01,0.09,0.08,0.09
Mathias Jensen,MF,25,1996,31,19,1601,17.8,0,1,1,0,0,0,0,0,2.9,2.9,3.2,6.2,14,103,54,0.00,0.06,0.06,0.00,0.06,0.17,0.18,0.35,0.17,0.35
Gabriel Jesus,FW,24,1997,28,21,1877,20.9,8,8,16,7,1,1,1,0,9.8,9.0,5.7,14.7,51,55,220,0.38,0.38,0.77,0.34,0.72,0.47,0.28,0.74,0.43,0.71
Raúl Jiménez,FW,30,1991,34,30,2631,29.2,6,4,10,5,1,1,9,2,6.1,5.4,3.1,8.5,40,65,163,0.21,0.14,0.34,0.17,0.31,0.21,0.10,0.31,0.19,0.29
João Pedro,"FW,MF",19,2001,28,15,1644,18.3,3,1,4,3,0,0,1,0,3.6,3.6,2.8,6.3,54,77,102,0.16,0.05,0.22,0.16,0.22,0.20,0.15,0.35,0.20,0.35
Joelinton,"MF,FW",24,1996,35,30,2558,28.4,4,1,5,4,0,0,8,0,3.3,3.3,1.9,5.2,45,92,90,0.14,0.04,0.18,0.14,0.18,0.12,0.07,0.18,0.12,0.18
Ben Johnson,DF,21,2000,20,16,1397,15.5,1,0,1,1,0,0,1,0,0.2,0.2,0.6,0.7,23,64,67,0.06,0.00,0.06,0.06,0.06,0.01,0.04,0.05,0.01,0.05
Curtis Jones,MF,20,2001,15,10,851,9.5,1,1,2,1,0,0,0,0,0.9,0.9,0.6,1.5,25,58,54,0.11,0.11,0.21,0.11,0.21,0.10,0.07,0.16,0.10,0.16
Phil Jones,DF,29,1992,4,2,163,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jorginho,MF,29,1991,29,26,2273,25.3,6,2,8,0,6,7,5,0,5.8,0.3,2.7,3.0,18,178,19,0.24,0.08,0.32,0.00,0.08,0.23,0.11,0.34,0.01,0.12
Diogo Jota,FW,24,1996,35,27,2364,26.3,15,4,19,15,0,0,3,0,16.3,16.3,5.8,22.0,74,87,191,0.57,0.15,0.72,0.57,0.72,0.62,0.22,0.84,0.62,0.84
James Justin,DF,23,1998,13,11,998,11.1,0,0,0,0,0,0,0,0,0.3,0.3,1.0,1.3,23,44,52,0.00,0.00,0.00,0.00,0.00,0.03,0.09,0.12,0.03,0.12
Mathias Jørgensen,DF,31,1990,8,6,518,5.8,1,0,1,1,0,0,2,0,0.1,0.1,0.3,0.4,5,18,1,0.17,0.00,0.17,0.17,0.17,0.02,0.05,0.07,0.02,0.07
Ozan Kabak,DF,21,2000,11,11,922,10.2,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,9,20,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Christian Kabasele,DF,30,1991,16,12,1193,13.3,0,0,0,0,0,0,0,0,0.9,0.9,0.2,1.0,5,21,1,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.08,0.07,0.08
Samuel Kalu,FW,23,1997,4,2,222,2.5,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,7,8,18,0.00,0.00,0.00,0.00,0.00,0.16,0.04,0.20,0.16,0.20
Hassane Kamara,DF,27,1994,19,18,1623,18.0,1,0,1,1,0,0,5,1,0.2,0.2,0.6,0.8,32,55,25,0.06,0.00,0.06,0.06,0.06,0.01,0.03,0.04,0.01,0.04
