Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Sead Kolašinac,"DF,MF",25,1993,24,22,1887,21.0,0,5,5,0,0,0,5,0,0.4,0.4,6.0,6.3,74,76,179,0.00,0.24,0.24,0.00,0.24,0.02,0.28,0.30,0.02,0.30
Vincent Kompany,DF,32,1986,17,13,1224,13.6,1,0,1,1,0,0,6,0,0.3,0.3,0.0,0.3,17,83,3,0.07,0.00,0.07,0.07,0.07,0.02,0.00,0.02,0.02,0.02
Terence Kongolo,DF,24,1994,32,32,2716,30.2,1,1,2,1,0,0,4,0,1.3,1.3,1.1,2.3,25,90,42,0.03,0.03,0.07,0.03,0.07,0.04,0.04,0.08,0.04,0.08
Laurent Koscielny,DF,32,1985,17,13,1331,14.8,3,0,3,3,0,0,1,0,1.4,1.4,0.2,1.5,8,37,3,0.20,0.00,0.20,0.20,0.20,0.09,0.01,0.10,0.09,0.10
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Cheikhou Kouyaté,MF,28,1989,31,21,1899,21.1,0,2,2,0,0,0,3,0,1.1,1.1,1.1,2.2,19,86,31,0.00,0.09,0.09,0.00,0.09,0.05,0.05,0.11,0.05,0.11
Mateo Kovačić,MF,24,1994,32,21,1735,19.3,0,2,2,0,0,0,3,0,2.2,2.2,1.7,3.9,59,140,66,0.00,0.10,0.10,0.00,0.10,0.11,0.09,0.20,0.11,0.20
Rajiv van La Parra,"FW,MF",27,1991,5,5,405,4.5,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,19,7,18,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07
Alexandre Lacazette,FW,27,1991,35,27,2502,27.8,13,8,21,13,0,0,2,0,11.7,11.7,3.7,15.4,45,92,265,0.47,0.29,0.76,0.47,0.76,0.42,0.13,0.55,0.42,0.55
Adam Lallana,"MF,FW",30,1988,13,5,468,5.2,0,0,0,0,0,0,1,0,0.3,0.3,0.5,0.7,18,30,39,0.00,0.00,0.00,0.00,0.00,0.05,0.09,0.14,0.05,0.14
Érik Lamela,"MF,FW",26,1992,19,9,974,10.8,4,2,6,4,0,0,2,0,3.3,3.3,1.8,5.2,34,34,95,0.37,0.18,0.55,0.37,0.55,0.31,0.17,0.48,0.31,0.48
Manuel Lanzini,MF,25,1993,10,8,686,7.6,1,1,2,1,0,0,2,0,1.1,1.1,0.8,2.0,22,39,28,0.13,0.13,0.26,0.13,0.26,0.15,0.11,0.26,0.15,0.26
Aymeric Laporte,DF,24,1994,35,34,3057,34.0,3,3,6,3,0,0,3,0,3.0,3.0,0.8,3.8,94,294,9,0.09,0.09,0.18,0.09,0.18,0.09,0.02,0.11,0.09,0.11
Jamaal Lascelles,DF,24,1993,32,32,2745,30.5,0,1,1,0,0,0,4,0,0.6,0.6,0.9,1.5,5,53,9,0.00,0.03,0.03,0.00,0.03,0.02,0.03,0.05,0.02,0.05
Maxime Le Marchand,DF,28,1989,26,25,2250,25.0,0,1,1,0,0,0,5,0,0.3,0.3,0.7,1.0,16,77,15,0.00,0.04,0.04,0.00,0.04,0.01,0.03,0.04,0.01,0.04
Florian Lejeune,DF,27,1991,12,12,1054,11.7,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.8,9,33,8,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07
Mario Lemina,MF,24,1993,21,18,1613,17.9,1,1,2,1,0,0,5,0,1.1,1.1,1.1,2.2,41,92,29,0.06,0.06,0.11,0.06,0.11,0.06,0.06,0.12,0.06,0.12
Aaron Lennon,MF,31,1987,16,14,1215,13.5,1,1,2,1,0,0,1,0,0.8,0.8,0.7,1.5,21,18,55,0.07,0.07,0.15,0.07,0.15,0.06,0.05,0.11,0.06,0.11
Bernd Leno,GK,26,1992,32,31,2836,31.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Lerma,MF,23,1994,30,29,2506,27.8,2,0,2,2,0,0,12,0,1.3,1.3,1.1,2.3,17,133,17,0.07,0.00,0.07,0.07,0.07,0.05,0.04,0.08,0.05,0.08
Stephan Lichtsteiner,DF,34,1984,14,10,938,10.4,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,24,32,48,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Victor Lindelöf,DF,24,1994,30,29,2601,28.9,1,1,2,1,0,0,1,0,0.7,0.7,1.2,1.9,14,83,2,0.03,0.03,0.07,0.03,0.07,0.02,0.04,0.06,0.02,0.06
Jesse Lingard,"FW,MF",25,1992,27,19,1663,18.5,4,2,6,3,1,1,3,0,4.7,3.9,2.7,6.6,41,55,109,0.22,0.11,0.32,0.16,0.27,0.25,0.15,0.40,0.21,0.36
Fernando Llorente,FW,33,1985,20,6,694,7.7,1,4,5,1,0,0,2,0,3.4,3.4,1.6,5.0,3,10,72,0.13,0.52,0.65,0.13,0.65,0.44,0.21,0.64,0.44,0.64
Hugo Lloris,GK,31,1986,33,33,2970,33.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jürgen Locadia,"FW,MF",24,1993,26,12,1236,13.7,2,0,2,2,0,0,1,0,2.7,2.7,1.0,3.7,17,15,104,0.15,0.00,0.15,0.15,0.15,0.20,0.07,0.27,0.20,0.27
Ruben Loftus-Cheek,"MF,FW",22,1996,24,6,998,11.1,6,2,8,6,0,0,0,0,2.8,2.8,0.8,3.7,52,61,75,0.54,0.18,0.72,0.54,0.72,0.26,0.07,0.33,0.26,0.33
Kevin Long,DF,27,1990,6,5,514,5.7,0,1,1,0,0,0,0,0,0.1,0.1,0.5,0.5,1,10,0,0.00,0.18,0.18,0.00,0.18,0.01,0.08,0.09,0.01,0.09
Shane Long,"FW,MF",31,1987,26,12,1272,14.1,5,1,6,5,0,0,3,0,4.6,4.6,1.6,6.2,13,18,98,0.35,0.07,0.42,0.35,0.42,0.33,0.11,0.44,0.33,0.44
Sean Longstaff,MF,20,1997,9,8,687,7.6,1,0,1,1,0,0,2,0,0.7,0.7,0.5,1.2,2,28,6,0.13,0.00,0.13,0.13,0.13,0.09,0.07,0.16,0.09,0.16
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Ademola Lookman,"FW,MF",20,1997,21,3,618,6.9,0,2,2,0,0,0,0,0,1.4,1.4,1.4,2.8,34,24,52,0.00,0.29,0.29,0.00,0.29,0.20,0.21,0.41,0.20,0.41
Jonas Lössl,GK,29,1989,31,30,2778,30.9,0,1,1,0,0,0,1,0,0.0,0.0,0.5,0.5,0,0,0,0.00,0.03,0.03,0.00,0.03,0.00,0.02,0.02,0.00,0.02
Dejan Lovren,DF,29,1989,13,11,986,11.0,1,0,1,1,0,0,1,0,0.7,0.7,0.1,0.8,2,27,2,0.09,0.00,0.09,0.09,0.09,0.06,0.01,0.07,0.06,0.07
Chris Löwe,"DF,MF",29,1989,29,23,2057,22.9,0,2,2,0,0,0,2,0,0.6,0.6,1.7,2.4,46,64,86,0.00,0.09,0.09,0.00,0.09,0.03,0.08,0.10,0.03,0.10
Matthew Lowton,DF,29,1989,21,19,1750,19.4,0,0,0,0,0,0,7,0,0.6,0.6,0.7,1.3,18,74,38,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.07,0.03,0.07
David Luiz,DF,31,1987,36,36,3238,36.0,3,2,5,3,0,0,3,0,2.6,2.6,2.9,5.5,54,247,4,0.08,0.06,0.14,0.08,0.14,0.07,0.08,0.15,0.07,0.15
Romelu Lukaku,FW,25,1993,32,22,2136,23.7,12,0,12,12,0,0,4,0,10.5,10.5,2.2,12.7,44,55,200,0.51,0.00,0.51,0.51,0.51,0.44,0.09,0.54,0.44,0.54
James Maddison,"MF,FW",21,1996,36,35,2831,31.5,7,7,14,6,1,2,5,2,7.4,5.9,8.2,14.0,63,198,148,0.22,0.22,0.45,0.19,0.41,0.24,0.26,0.50,0.19,0.45
Gary Madine,"FW,MF",27,1990,5,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Harry Maguire,DF,25,1993,31,31,2596,28.8,3,0,3,3,0,0,6,1,2.4,2.4,0.8,3.2,53,190,23,0.10,0.00,0.10,0.10,0.10,0.08,0.03,0.11,0.08,0.11
Riyad Mahrez,"FW,MF",27,1991,27,14,1343,14.9,7,4,11,7,0,1,0,0,5.5,4.7,4.6,9.3,87,73,191,0.47,0.27,0.74,0.47,0.74,0.37,0.31,0.68,0.32,0.62
Ainsley Maitland-Niles,DF,20,1997,16,11,987,11.0,1,1,2,1,0,0,2,1,0.9,0.9,0.9,1.8,32,60,66,0.09,0.09,0.18,0.09,0.18,0.08,0.08,0.17,0.08,0.17
Sadio Mané,FW,26,1992,36,35,3077,34.2,22,1,23,22,0,0,2,0,15.1,15.1,4.5,19.7,121,129,285,0.64,0.03,0.67,0.64,0.67,0.44,0.13,0.58,0.44,0.58
Javier Manquillo,DF,24,1994,18,12,1101,12.2,0,3,3,0,0,0,2,0,0.1,0.1,0.7,0.7,26,29,39,0.00,0.25,0.25,0.00,0.25,0.00,0.05,0.06,0.00,0.06
Solly March,"FW,MF",24,1994,35,30,2463,27.4,1,5,6,1,0,0,1,0,2.5,2.5,4.3,6.8,65,60,208,0.04,0.18,0.22,0.04,0.22,0.09,0.16,0.25,0.09,0.25
Adrian Mariappa,DF,31,1986,26,20,1927,21.4,0,0,0,0,0,0,3,0,0.7,0.7,0.6,1.3,3,41,0,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06
Lazar Marković,MF,24,1994,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,7,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
Anthony Martial,FW,22,1995,27,18,1621,18.0,10,2,12,9,1,1,2,0,6.2,5.4,2.9,8.2,109,66,205,0.56,0.11,0.67,0.50,0.61,0.34,0.16,0.50,0.30,0.46
Adam Masina,DF,24,1994,14,11,1004,11.2,0,1,1,0,0,0,5,0,0.1,0.1,0.8,0.9,10,39,13,0.00,0.09,0.09,0.00,0.09,0.01,0.07,0.08,0.01,0.08
Arthur Masuaku,DF,24,1993,23,19,1759,19.5,0,1,1,0,0,0,2,0,0.1,0.1,0.8,0.9,69,96,53,0.00,0.05,0.05,0.00,0.05,0.01,0.04,0.05,0.01,0.05
Juan Mata,"FW,MF",30,1988,22,16,1289,14.3,3,2,5,3,0,0,3,0,1.6,1.6,2.9,4.5,24,75,96,0.21,0.14,0.35,0.21,0.35,0.11,0.20,0.31,0.11,0.31
Nemanja Matić,MF,29,1988,28,28,2436,27.1,1,0,1,1,0,0,8,2,1.3,1.3,0.5,1.8,42,165,13,0.04,0.00,0.04,0.04,0.04,0.05,0.02,0.07,0.05,0.07
Joël Matip,DF,26,1991,22,17,1537,17.1,1,0,1,1,0,0,3,0,0.7,0.7,0.2,0.9,27,66,2,0.06,0.00,0.06,0.06,0.06,0.04,0.01,0.05,0.04,0.05
Konstantinos Mavropanos,DF,20,1997,4,3,148,1.6,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,3,9,0,0.00,0.00,0.00,0.00,0.00,0.07,0.17,0.25,0.07,0.25
Alfie Mawson,DF,24,1994,15,13,1131,12.6,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,1,26,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Isaac Mbenza,"FW,MF",22,1996,22,10,986,11.0,1,1,2,1,0,0,1,0,1.0,1.0,0.9,1.9,25,18,57,0.09,0.09,0.18,0.09,0.18,0.09,0.09,0.17,0.09,0.17
James McArthur,MF,30,1987,38,36,3058,34.0,3,6,9,3,0,0,7,0,4.1,4.1,3.3,7.4,42,142,137,0.09,0.18,0.26,0.09,0.26,0.12,0.10,0.22,0.12,0.22
Alex McCarthy,GK,28,1989,25,25,2250,25.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
James McCarthy,MF,27,1990,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kevin McDonald,MF,29,1988,15,10,841,9.3,0,0,0,0,0,0,5,1,0.1,0.1,0.1,0.2,2,41,2,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.03,0.01,0.03
Dwight McNeil,MF,18,1999,21,19,1591,17.7,3,5,8,3,0,0,2,0,2.0,2.0,3.4,5.4,75,41,56,0.17,0.28,0.45,0.17,0.45,0.11,0.19,0.30,0.11,0.30
Scott McTominay,"MF,DF",21,1996,16,9,867,9.6,2,0,2,2,0,0,1,0,1.5,1.5,0.0,1.5,8,34,12,0.21,0.00,0.21,0.21,0.21,0.15,0.00,0.16,0.15,0.16
Ben Mee,DF,28,1989,38,38,3420,38.0,0,2,2,0,0,0,9,0,1.6,1.6,1.1,2.7,9,99,9,0.00,0.05,0.05,0.00,0.05,0.04,0.03,0.07,0.04,0.07
Nathaniel Mendez-Laing,"MF,FW",26,1992,20,11,985,10.9,4,1,5,3,1,1,0,0,2.3,1.5,1.5,2.9,46,19,69,0.37,0.09,0.46,0.27,0.37,0.21,0.13,0.34,0.13,0.27
Benjamin Mendy,DF,24,1994,10,10,900,10.0,0,5,5,0,0,0,1,0,0.2,0.2,1.6,1.8,48,70,59,0.00,0.50,0.50,0.00,0.50,0.02,0.16,0.18,0.02,0.18
Nampalys Mendy,MF,26,1992,31,23,2092,23.2,0,0,0,0,0,0,5,0,0.1,0.1,0.2,0.3,16,104,19,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Chris Mepham,DF,20,1997,13,10,850,9.4,0,1,1,0,0,0,1,0,0.1,0.1,0.5,0.6,7,22,1,0.00,0.11,0.11,0.00,0.11,0.01,0.05,0.06,0.01,0.06
Max Meyer,MF,22,1995,29,15,1416,15.7,1,2,3,1,0,0,3,0,1.8,1.8,1.2,2.9,47,73,80,0.06,0.13,0.19,0.06,0.19,0.11,0.07,0.18,0.11,0.18
Luka Milivojević,MF,27,1991,38,38,3420,38.0,12,2,14,2,10,11,10,0,10.9,2.2,3.0,5.2,32,219,15,0.32,0.05,0.37,0.05,0.11,0.29,0.08,0.37,0.06,0.14
James Milner,"MF,DF",32,1986,31,19,1789,19.9,5,4,9,2,3,3,7,2,3.4,1.1,5.3,6.4,38,164,139,0.25,0.20,0.45,0.10,0.30,0.17,0.27,0.44,0.05,0.32
Yerry Mina,DF,23,1994,13,10,892,9.9,1,0,1,1,0,0,3,0,0.3,0.3,0.1,0.4,7,39,3,0.10,0.00,0.10,0.10,0.10,0.03,0.01,0.05,0.03,0.05
Tyrone Mings,DF,25,1993,5,2,143,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,6,1,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
Aleksandar Mitrović,FW,23,1994,37,37,3280,36.4,11,3,14,10,1,1,7,0,14.1,13.3,3.2,16.5,28,62,244,0.30,0.08,0.38,0.27,0.36,0.39,0.09,0.47,0.36,0.45
Henrikh Mkhitaryan,"FW,MF",29,1989,25,19,1641,18.2,6,4,10,6,0,0,1,0,5.0,5.0,6.2,11.2,68,107,144,0.33,0.22,0.55,0.33,0.55,0.28,0.34,0.62,0.28,0.62
Nacho Monreal,DF,32,1986,22,21,1861,20.7,1,3,4,1,0,0,5,0,1.3,1.3,1.7,3.1,32,87,95,0.05,0.15,0.19,0.05,0.19,0.06,0.08,0.15,0.06,0.15
Martín Montoya,DF,27,1991,25,24,2167,24.1,0,1,1,0,0,0,4,0,0.2,0.2,1.2,1.4,35,88,36,0.00,0.04,0.04,0.00,0.04,0.01,0.05,0.06,0.01,0.06
Aaron Mooy,"MF,FW",27,1990,29,25,2330,25.9,3,1,4,2,1,1,4,0,2.8,2.1,2.6,4.6,61,154,94,0.12,0.04,0.15,0.08,0.12,0.11,0.10,0.21,0.08,0.18
Álvaro Morata,FW,25,1992,16,11,941,10.5,5,0,5,5,0,0,3,0,6.1,6.1,0.2,6.4,12,13,82,0.48,0.00,0.48,0.48,0.48,0.59,0.02,0.61,0.59,0.61
Alberto Moreno,DF,26,1992,2,2,154,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,3,12,10,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.10,0.02,0.10
Wes Morgan,DF,34,1984,22,21,1925,21.4,3,0,3,3,0,0,3,2,1.8,1.8,0.2,2.0,6,43,9,0.14,0.00,0.14,0.14,0.14,0.08,0.01,0.09,0.08,0.09
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Sean Morrison,DF,27,1991,34,34,3039,33.8,1,3,4,1,0,0,6,0,5.0,5.0,3.7,8.7,7,49,16,0.03,0.09,0.12,0.03,0.12,0.15,0.11,0.26,0.15,0.26
Victor Moses,FW,27,1990,2,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.00,0.20
Steve Mounié,FW,23,1994,31,19,1778,19.8,2,3,5,2,0,0,1,1,5.8,5.8,1.9,7.7,22,34,94,0.10,0.15,0.25,0.10,0.25,0.30,0.09,0.39,0.30,0.39
Lucas Moura,"FW,MF",25,1992,32,25,2121,23.6,10,0,10,10,0,0,3,0,6.3,6.3,1.5,7.8,79,63,193,0.42,0.00,0.42,0.42,0.42,0.27,0.06,0.33,0.27,0.33
Lys Mousset,FW,22,1996,24,1,368,4.1,1,0,1,1,0,0,1,0,1.4,1.4,0.3,1.6,5,12,41,0.24,0.00,0.24,0.24,0.24,0.34,0.06,0.40,0.34,0.40
João Moutinho,MF,31,1986,38,35,3032,33.7,1,8,9,1,0,0,4,0,0.7,0.7,6.5,7.2,34,220,48,0.03,0.24,0.27,0.03,0.27,0.02,0.19,0.21,0.02,0.21
Jacob Murphy,"MF,DF",23,1995,9,3,302,3.4,0,1,1,0,0,0,0,0,0.1,0.1,0.6,0.7,8,7,17,0.00,0.30,0.30,0.00,0.30,0.02,0.18,0.20,0.02,0.20
Josh Murphy,"MF,FW",23,1995,29,22,1817,20.2,3,2,5,3,0,0,2,0,4.1,4.1,3.9,8.0,81,23,126,0.15,0.10,0.25,0.15,0.25,0.20,0.19,0.40,0.20,0.40
Glenn Murray,FW,34,1983,38,30,2508,27.9,13,1,14,9,4,4,5,0,11.4,8.1,1.3,9.4,12,41,136,0.47,0.04,0.50,0.32,0.36,0.41,0.05,0.46,0.29,0.34
Shkodran Mustafi,DF,26,1992,31,31,2611,29.0,2,0,2,2,0,0,9,0,1.5,1.5,0.6,2.1,26,118,12,0.07,0.00,0.07,0.07,0.07,0.05,0.02,0.07,0.05,0.07
Yoshinori Mutō,"FW,MF",26,1992,17,5,524,5.8,1,0,1,1,0,0,1,0,0.9,0.9,0.8,1.7,9,6,28,0.17,0.00,0.17,0.17,0.17,0.16,0.14,0.30,0.16,0.30
Georges-Kévin N'Koudou,FW,23,1995,1,0,5,0.1,0,1,1,0,0,0,0,0,0.0,0.0,0.5,0.5,0,0,3,0.00,18.00,18.00,0.00,18.00,0.00,9.73,9.73,0.00,9.73
Samir Nasri,MF,31,1987,5,3,245,2.7,0,2,2,0,0,0,0,0,0.1,0.1,0.3,0.5,9,17,10,0.00,0.73,0.73,0.00,0.73,0.05,0.13,0.17,0.05,0.17
Marc Navarro,DF,23,1995,2,1,84,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Wilfred Ndidi,MF,21,1996,38,37,3296,36.6,2,0,2,2,0,0,8,0,3.7,3.7,1.8,5.5,26,201,35,0.05,0.00,0.05,0.05,0.05,0.10,0.05,0.15,0.10,0.15
Rúben Neves,MF,21,1997,35,34,3007,33.4,4,3,7,2,2,2,8,0,4.0,2.4,1.9,4.3,15,206,12,0.12,0.09,0.21,0.06,0.15,0.12,0.06,0.18,0.07,0.13
Oumar Niasse,FW,28,1990,13,12,931,10.3,0,0,0,0,0,0,0,0,3.4,3.4,0.6,4.0,23,16,64,0.00,0.00,0.00,0.00,0.00,0.33,0.05,0.39,0.33,0.39
Oumar Niasse,FW,28,1990,5,0,63,0.7,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,1,3,10,0.00,0.00,0.00,0.00,0.00,0.71,0.34,1.05,0.71,1.05
Eddie Nketiah,"MF,FW",19,1999,5,0,67,0.7,1,0,1,1,0,0,0,0,0.2,0.2,0.1,0.3,3,1,7,1.34,0.00,1.34,1.34,1.34,0.27,0.18,0.45,0.27,0.45
Mark Noble,MF,31,1987,31,29,2291,25.5,5,5,10,1,4,4,6,1,3.7,0.5,1.9,2.4,23,197,47,0.20,0.20,0.39,0.04,0.24,0.14,0.07,0.22,0.02,0.09
Håvard Nordtveit,DF,28,1990,5,4,362,4.0,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,5,0,0.00,0.25,0.25,0.00,0.25,0.00,0.04,0.04,0.00,0.04
Will Norris,GK,24,1993,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Michael Obafemi,FW,18,2000,6,1,137,1.5,1,1,2,1,0,0,1,0,1.7,1.7,0.4,2.1,5,2,12,0.66,0.66,1.31,0.66,1.31,1.12,0.23,1.35,1.12,1.35
Pedro Obiang,MF,26,1992,24,12,1128,12.5,0,1,1,0,0,0,0,0,0.6,0.6,1.0,1.6,11,65,22,0.00,0.08,0.08,0.00,0.08,0.05,0.08,0.13,0.05,0.13
Denis Odoi,DF,30,1988,31,29,2594,28.8,0,1,1,0,0,0,4,0,0.6,0.6,0.7,1.3,36,101,16,0.00,0.03,0.03,0.00,0.03,0.02,0.02,0.04,0.02,0.04
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Angelo Ogbonna,DF,30,1988,24,20,1874,20.8,1,1,2,1,0,0,2,0,1.8,1.8,0.9,2.8,6,43,1,0.05,0.05,0.10,0.05,0.10,0.09,0.04,0.13,0.09,0.13
Stefano Okaka,"FW,MF",28,1989,2,0,24,0.3,0,0,0,0,0,0,1,0,0.5,0.5,0.1,0.6,1,1,7,0.00,0.00,0.00,0.00,0.00,2.01,0.41,2.42,2.01,2.42
Shinji Okazaki,"MF,FW",32,1986,21,1,288,3.2,0,1,1,0,0,0,0,0,0.6,0.6,0.1,0.7,0,7,26,0.00,0.31,0.31,0.00,0.31,0.17,0.03,0.20,0.17,0.20
Divock Origi,FW,23,1995,12,4,371,4.1,3,1,4,3,0,0,0,0,2.2,2.2,0.2,2.3,16,7,28,0.73,0.24,0.97,0.73,0.97,0.53,0.04,0.57,0.53,0.57
Nicolás Otamendi,DF,30,1988,18,14,1236,13.7,0,0,0,0,0,0,1,0,1.3,1.3,0.2,1.5,27,92,3,0.00,0.00,0.00,0.00,0.00,0.10,0.01,0.11,0.10,0.11
Alex Oxlade-Chamberlain,MF,24,1993,2,0,21,0.2,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,0,4,1,0.00,0.00,0.00,0.00,0.00,2.33,0.30,2.62,2.33,2.62
Mesut Özil,"MF,FW",29,1988,24,20,1735,19.3,5,2,7,5,0,0,2,0,1.7,1.7,4.1,5.8,75,146,174,0.26,0.10,0.36,0.26,0.36,0.09,0.21,0.30,0.09,0.30
Emerson Palmieri,DF,23,1994,10,7,663,7.4,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,39,34,50,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08
Sokratis Papastathopoulos,DF,30,1988,25,25,2198,24.4,1,2,3,1,0,0,12,0,0.8,0.8,0.7,1.5,14,43,3,0.04,0.08,0.12,0.04,0.12,0.03,0.03,0.06,0.03,0.06
Callum Paterson,"FW,MF",23,1994,27,21,1998,22.2,4,1,5,4,0,0,4,0,5.5,5.5,2.8,8.2,13,68,63,0.18,0.05,0.23,0.18,0.23,0.25,0.12,0.37,0.25,0.37
Rui Patrício,GK,30,1988,37,37,3329,37.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Pedro,FW,31,1987,31,21,1778,19.8,8,2,10,8,0,0,2,0,5.3,5.3,3.5,8.8,63,94,202,0.40,0.10,0.51,0.40,0.51,0.27,0.18,0.45,0.27,0.45
Lee Peltier,DF,31,1986,20,17,1544,17.2,0,0,0,0,0,0,4,0,0.0,0.0,0.1,0.1,1,33,11,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Andreas Pereira,MF,22,1996,15,6,599,6.7,1,1,2,1,0,0,5,0,0.3,0.3,0.9,1.1,10,33,19,0.15,0.15,0.30,0.15,0.30,0.04,0.13,0.17,0.04,0.17
Ricardo Pereira,"DF,FW",24,1993,35,35,3123,34.7,2,6,8,2,0,0,7,0,1.2,1.2,5.2,6.4,114,170,150,0.06,0.17,0.23,0.06,0.23,0.04,0.15,0.18,0.04,0.18
Roberto Pereyra,MF,27,1991,33,33,2815,31.3,6,1,7,6,0,0,3,0,5.4,5.4,3.2,8.6,101,117,188,0.19,0.03,0.22,0.19,0.22,0.17,0.10,0.28,0.17,0.28
Ayoze Pérez,"MF,FW",25,1993,37,34,2917,32.4,12,2,14,12,0,0,2,0,7.5,7.5,3.6,11.1,72,82,159,0.37,0.06,0.43,0.37,0.43,0.23,0.11,0.34,0.23,0.34
Lucas Pérez,"FW,MF",29,1988,15,4,475,5.3,3,0,3,3,0,0,0,0,1.3,1.3,0.8,2.1,2,7,34,0.57,0.00,0.57,0.57,0.57,0.24,0.16,0.39,0.24,0.39
