Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Mohamed Salah,FW,25,1992,36,34,2907,32.3,32,10,42,31,1,2,1,0,24.1,22.6,7.5,30.1,95,97,393,0.99,0.31,1.30,0.96,1.27,0.75,0.23,0.98,0.70,0.93
Renato Sanches,MF,19,1997,12,9,702,7.8,0,0,0,0,0,0,1,0,0.5,0.5,0.3,0.8,32,45,33,0.00,0.00,0.00,0.00,0.00,0.06,0.04,0.10,0.06,0.10
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Alexis Sánchez,"MF,FW",28,1988,19,17,1503,16.7,7,3,10,6,1,1,4,0,8.1,7.3,4.9,12.2,50,149,218,0.42,0.18,0.60,0.36,0.54,0.49,0.29,0.78,0.44,0.73
Alexis Sánchez,"FW,MF",28,1988,12,12,1043,11.6,2,3,5,2,0,1,1,0,2.7,1.8,2.4,4.3,29,70,102,0.17,0.26,0.43,0.17,0.43,0.23,0.21,0.44,0.16,0.37
Davinson Sánchez,DF,21,1996,31,29,2534,28.2,0,0,0,0,0,0,1,1,0.5,0.5,0.1,0.7,8,82,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Leroy Sané,FW,21,1996,32,27,2419,26.9,10,15,25,10,0,0,4,0,5.8,5.8,6.8,12.5,102,68,416,0.37,0.56,0.93,0.37,0.93,0.21,0.25,0.47,0.21,0.47
Ezequiel Schelotto,DF,28,1989,20,15,1318,14.6,0,0,0,0,0,0,3,0,0.2,0.2,0.6,0.8,37,48,53,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
Christopher Schindler,DF,27,1990,37,37,3265,36.3,0,1,1,0,0,0,8,1,1.1,1.1,2.3,3.4,11,80,6,0.00,0.03,0.03,0.00,0.03,0.03,0.06,0.09,0.03,0.09
Jeffrey Schlupp,"DF,MF",24,1992,24,21,1745,19.4,0,1,1,0,0,0,3,0,1.2,1.2,1.0,2.2,32,74,51,0.00,0.05,0.05,0.00,0.05,0.06,0.05,0.12,0.06,0.12
Kasper Schmeichel,GK,30,1986,33,33,2965,32.9,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,0,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Morgan Schneiderlin,MF,27,1989,30,24,2130,23.7,0,0,0,0,0,0,6,1,0.4,0.4,0.2,0.6,15,106,8,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Xherdan Shaqiri,"MF,FW",25,1991,36,36,3039,33.8,8,7,15,8,0,1,5,0,5.0,4.2,7.1,11.3,81,161,183,0.24,0.21,0.44,0.24,0.44,0.15,0.21,0.36,0.12,0.33
Luke Shaw,DF,22,1995,11,8,790,8.8,0,0,0,0,0,0,2,0,0.4,0.4,0.4,0.8,34,48,35,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09
Ryan Shawcross,DF,29,1987,27,27,2371,26.3,1,1,2,1,0,0,2,0,2.5,2.5,0.3,2.8,5,46,9,0.04,0.04,0.08,0.04,0.08,0.09,0.01,0.11,0.09,0.11
Jonjo Shelvey,MF,25,1992,30,25,2268,25.2,1,3,4,1,0,0,4,3,2.4,2.4,2.5,4.9,31,183,23,0.04,0.12,0.16,0.04,0.16,0.09,0.10,0.19,0.09,0.19
Gylfi Sigurðsson,"MF,FW",27,1989,27,25,2259,25.1,4,3,7,4,0,0,2,0,3.0,3.0,3.9,6.9,29,77,110,0.16,0.12,0.28,0.16,0.28,0.12,0.16,0.28,0.12,0.28
Adrien Silva,MF,28,1989,12,9,761,8.5,0,1,1,0,0,0,3,0,0.3,0.3,0.8,1.1,12,55,15,0.00,0.12,0.12,0.00,0.12,0.04,0.10,0.14,0.04,0.14
Bernardo Silva,"FW,MF",22,1994,35,15,1533,17.0,6,4,10,6,0,0,0,0,3.8,3.5,2.8,6.3,80,80,218,0.35,0.23,0.59,0.35,0.59,0.22,0.16,0.39,0.20,0.37
David Silva,MF,31,1986,29,28,2430,27.0,9,11,20,9,0,0,5,0,7.2,7.2,8.4,15.6,158,337,247,0.33,0.41,0.74,0.33,0.74,0.27,0.31,0.58,0.27,0.58
Danny Simpson,DF,30,1987,28,27,2306,25.6,0,0,0,0,0,0,4,0,0.2,0.2,0.1,0.3,11,54,47,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01
Jack Simpson,DF,20,1996,1,1,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Josh Sims,"FW,MF",20,1997,6,1,163,1.8,0,0,0,0,0,0,0,0,0.6,0.6,0.1,0.7,10,4,17,0.00,0.00,0.00,0.00,0.00,0.34,0.07,0.41,0.34,0.41
Jerome Sinclair,"MF,FW",20,1996,4,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13
Moussa Sissoko,"MF,FW",27,1989,33,15,1402,15.6,1,1,2,1,0,0,3,0,2.2,2.2,2.2,4.4,50,85,102,0.06,0.06,0.13,0.06,0.13,0.14,0.14,0.28,0.14,0.28
Islam Slimani,FW,29,1988,12,2,249,2.8,1,1,2,1,0,0,0,0,1.5,1.5,0.2,1.7,5,7,25,0.36,0.36,0.72,0.36,0.72,0.55,0.07,0.63,0.55,0.63
Islam Slimani,FW,29,1988,4,1,132,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,3,2,19,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.28,0.00,0.28
Chris Smalling,DF,27,1989,29,28,2536,28.2,4,0,4,4,0,0,4,0,1.7,1.7,0.2,2.0,5,37,8,0.14,0.00,0.14,0.14,0.14,0.06,0.01,0.07,0.06,0.07
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Adam Smith,"DF,MF",26,1991,27,22,2071,23.0,1,3,4,1,0,0,6,0,0.5,0.5,1.6,2.1,56,90,99,0.04,0.13,0.17,0.04,0.17,0.02,0.07,0.09,0.02,0.09
Tommy Smith,DF,25,1992,24,21,1904,21.2,0,1,1,0,0,0,7,0,0.2,0.2,1.8,2.0,36,56,86,0.00,0.05,0.05,0.00,0.05,0.01,0.09,0.09,0.01,0.09
Cédric Soares,DF,25,1991,32,32,2794,31.0,0,3,3,0,0,0,3,0,0.7,0.7,3.1,3.9,52,139,151,0.00,0.10,0.10,0.00,0.10,0.02,0.10,0.12,0.02,0.12
Ramadan Sobhi,"MF,FW",20,1997,24,12,1238,13.8,2,0,2,2,0,0,2,0,1.2,1.2,1.0,2.2,58,38,102,0.15,0.00,0.15,0.15,0.15,0.09,0.07,0.16,0.09,0.16
Dominic Solanke,FW,19,1997,21,5,596,6.6,1,1,2,1,0,0,0,0,3.5,3.5,2.6,6.1,15,15,48,0.15,0.15,0.30,0.15,0.30,0.53,0.40,0.92,0.53,0.92
Pape Souaré,DF,27,1990,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Julián Speroni,GK,38,1979,11,11,990,11.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kostas Stafylidis,"DF,MF",23,1993,5,4,335,3.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,3,8,3,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.05,0.03,0.05
Junior Stanislas,"MF,FW",27,1989,19,17,1286,14.3,5,2,7,4,1,1,1,0,3.9,3.1,1.9,5.0,36,63,100,0.35,0.14,0.49,0.28,0.42,0.27,0.13,0.40,0.22,0.35
Dale Stephens,MF,28,1989,36,36,3240,36.0,0,3,3,0,0,0,6,0,1.2,1.2,2.3,3.5,31,191,13,0.00,0.08,0.08,0.00,0.08,0.03,0.06,0.10,0.03,0.10
Jack Stephens,DF,23,1994,22,22,1980,22.0,2,0,2,2,0,0,6,1,1.3,1.3,0.2,1.6,24,45,14,0.09,0.00,0.09,0.09,0.09,0.06,0.01,0.07,0.06,0.07
Raheem Sterling,FW,22,1994,33,29,2586,28.7,18,11,29,17,1,1,5,2,16.2,15.3,7.3,22.6,116,94,410,0.63,0.38,1.01,0.59,0.97,0.56,0.25,0.82,0.53,0.79
John Stones,DF,23,1994,18,16,1302,14.5,0,0,0,0,0,0,0,0,0.8,0.8,0.0,0.8,11,71,7,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
Daniel Sturridge,FW,27,1989,6,2,118,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.4,3,6,8,0.00,0.00,0.00,0.00,0.00,0.10,0.17,0.27,0.10,0.27
Daniel Sturridge,FW,27,1989,9,5,431,4.8,2,1,3,2,0,0,0,0,2.3,2.3,0.8,3.2,11,16,53,0.42,0.21,0.63,0.42,0.63,0.49,0.17,0.66,0.49,0.66
Ki Sung-yueng,MF,28,1989,25,21,1868,20.8,2,2,4,2,0,0,2,0,0.9,0.9,1.5,2.4,17,64,30,0.10,0.10,0.19,0.10,0.19,0.05,0.07,0.12,0.05,0.12
Andrew Surman,MF,30,1986,25,20,1856,20.6,2,5,7,2,0,0,2,0,1.2,1.2,1.0,2.2,10,134,14,0.10,0.24,0.34,0.10,0.34,0.06,0.05,0.11,0.06,0.11
Markus Suttner,DF,30,1987,14,13,1179,13.1,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,17,56,32,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
Lasse Sørensen,MF,17,1999,1,1,75,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.18,0.00,0.18
Alexander Sørloth,FW,21,1995,4,4,360,4.0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0,13,7,24,0.00,0.00,0.00,0.00,0.00,0.13,0.12,0.25,0.13,0.25
Dušan Tadić,"MF,FW",28,1988,36,34,2791,31.0,6,3,9,5,1,1,4,0,5.8,5.0,5.7,10.7,113,167,312,0.19,0.10,0.29,0.16,0.26,0.19,0.18,0.37,0.16,0.35
Matt Targett,DF,21,1995,2,2,166,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,5,6,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06
James Tarkowski,DF,24,1992,31,31,2790,31.0,0,0,0,0,0,0,5,0,1.4,1.4,0.8,2.2,5,59,8,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.07,0.05,0.07
Charlie Taylor,DF,23,1993,11,10,950,10.6,0,0,0,0,0,0,3,0,0.0,0.0,0.2,0.2,19,23,21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
James Tomkins,DF,28,1989,28,27,2387,26.5,3,0,3,3,0,0,8,0,2.2,2.2,0.1,2.3,6,45,3,0.11,0.00,0.11,0.11,0.11,0.08,0.00,0.09,0.08,0.09
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Cenk Tosun,FW,26,1991,14,12,986,11.0,5,0,5,5,0,0,0,0,2.8,2.8,1.4,4.2,9,9,69,0.46,0.00,0.46,0.46,0.46,0.25,0.13,0.38,0.25,0.38
Yaya Touré,MF,34,1983,10,1,236,2.6,0,2,2,0,0,0,1,0,0.4,0.4,0.9,1.3,20,50,4,0.00,0.76,0.76,0.00,0.76,0.14,0.35,0.49,0.14,0.49
Andros Townsend,"FW,MF",26,1991,36,35,3120,34.7,2,7,9,2,0,0,3,0,3.0,3.0,7.2,10.2,161,104,249,0.06,0.20,0.26,0.06,0.26,0.09,0.21,0.30,0.09,0.30
Kieran Trippier,DF,26,1990,24,21,1914,21.3,0,5,5,0,0,0,1,0,0.4,0.4,4.2,4.6,37,114,195,0.00,0.24,0.24,0.00,0.24,0.02,0.20,0.22,0.02,0.22
Axel Tuanzebe,FW,19,1997,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Josh Tymon,DF,18,1999,3,2,163,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,6,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Leonardo Ulloa,FW,31,1986,4,0,22,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,1,2,2,0.00,0.00,0.00,0.00,0.00,0.31,1.38,1.69,0.31,1.69
Leonardo Ulloa,FW,31,1986,10,2,267,3.0,1,0,1,1,0,0,0,0,0.7,0.7,0.2,1.0,1,15,16,0.34,0.00,0.34,0.34,0.34,0.25,0.08,0.33,0.25,0.33
Antonio Valencia,DF,31,1985,31,31,2740,30.4,3,1,4,3,0,0,7,0,0.5,0.5,1.2,1.7,103,84,152,0.10,0.03,0.13,0.10,0.13,0.02,0.04,0.06,0.02,0.06
Virgil van Dijk,DF,26,1991,12,11,994,11.0,0,0,0,0,0,0,0,0,0.9,0.9,1.0,2.0,17,42,8,0.00,0.00,0.00,0.00,0.00,0.08,0.09,0.18,0.08,0.18
Virgil van Dijk,DF,26,1991,14,14,1260,14.0,0,0,0,0,0,0,1,0,1.2,1.2,1.2,2.3,11,82,6,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.16,0.08,0.16
Jamie Vardy,FW,30,1987,37,37,3247,36.1,20,1,21,15,5,6,3,0,16.1,11.3,3.0,14.3,51,31,211,0.55,0.03,0.58,0.42,0.44,0.45,0.08,0.53,0.31,0.40
Jan Vertonghen,DF,30,1987,36,36,3203,35.6,0,0,0,0,0,0,4,0,1.0,1.0,0.8,1.7,68,243,29,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05
Nikola Vlašić,"MF,FW",19,1997,12,7,576,6.4,0,0,0,0,0,0,0,0,0.3,0.3,0.8,1.1,22,16,49,0.00,0.00,0.00,0.00,0.00,0.04,0.12,0.16,0.04,0.16
Sam Vokes,FW,27,1989,30,7,998,11.1,4,1,5,4,0,0,3,0,2.8,2.8,1.3,4.2,3,17,62,0.36,0.09,0.45,0.36,0.45,0.25,0.12,0.38,0.25,0.38
Michel Vorm,GK,33,1983,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Molla Wagué,DF,26,1991,6,5,438,4.9,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.4,0,6,0,0.21,0.00,0.21,0.21,0.21,0.08,0.00,0.08,0.08,0.08
Theo Walcott,"FW,MF",28,1989,6,0,69,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Theo Walcott,FW,28,1989,14,13,1152,12.8,3,3,6,3,0,0,2,0,2.5,2.5,2.4,4.8,35,33,99,0.23,0.23,0.47,0.23,0.47,0.19,0.18,0.38,0.19,0.38
Kyle Walker,DF,27,1990,32,32,2784,30.9,0,6,6,0,0,0,4,2,0.6,0.6,4.6,5.3,105,221,190,0.00,0.19,0.19,0.00,0.19,0.02,0.15,0.17,0.02,0.17
Kyle Walker-Peters,DF,20,1997,3,2,189,2.1,0,2,2,0,0,0,0,0,0.0,0.0,1.2,1.2,8,8,21,0.00,0.95,0.95,0.00,0.95,0.00,0.59,0.59,0.00,0.59
Jonathan Walters,FW,33,1983,3,0,39,0.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,1,6,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.44,0.44,0.44
Aaron Wan-Bissaka,DF,19,1997,7,7,627,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,22,23,14,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Victor Wanyama,MF,26,1991,18,8,846,9.4,1,0,1,1,0,0,2,0,0.5,0.5,0.2,0.7,23,65,14,0.11,0.00,0.11,0.11,0.11,0.05,0.02,0.07,0.05,0.07
Joel Ward,DF,27,1989,19,19,1613,17.9,0,1,1,0,0,0,4,0,0.2,0.2,0.9,1.1,15,79,50,0.00,0.06,0.06,0.00,0.06,0.01,0.05,0.06,0.01,0.06
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Stephen Ward,DF,31,1985,28,28,2460,27.3,1,1,2,1,0,0,1,0,0.3,0.3,1.4,1.8,47,87,91,0.04,0.04,0.07,0.04,0.07,0.01,0.05,0.07,0.01,0.07
James Ward-Prowse,"FW,MF",22,1994,30,20,1716,19.1,3,3,6,3,0,0,3,0,2.2,2.2,2.8,5.0,9,66,102,0.16,0.16,0.31,0.16,0.31,0.11,0.15,0.26,0.11,0.26
Ben Watson,MF,32,1985,8,6,456,5.1,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.2,1,24,5,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05
Danny Welbeck,"FW,MF",26,1990,28,12,1194,13.3,5,2,7,5,0,0,1,0,5.5,5.5,1.4,7.0,30,23,117,0.38,0.15,0.53,0.38,0.53,0.42,0.11,0.52,0.42,0.52
Nahki Wells,"FW,MF",27,1990,9,0,55,0.6,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,2,1,5,0.00,0.00,0.00,0.00,0.00,0.95,0.00,0.95,0.95,0.95
Ashley Westwood,MF,27,1990,19,12,1111,12.3,0,1,1,0,0,0,2,0,0.6,0.6,1.0,1.6,8,69,6,0.00,0.08,0.08,0.00,0.08,0.05,0.08,0.13,0.05,0.13
Dean Whitehead,MF,35,1982,4,0,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Georginio Wijnaldum,MF,26,1990,33,27,2387,26.5,1,2,3,1,0,0,1,0,2.8,2.8,1.2,4.0,49,116,84,0.04,0.08,0.11,0.04,0.11,0.11,0.05,0.15,0.11,0.15
Ashley Williams,DF,32,1984,24,20,1834,20.4,1,0,1,1,0,0,3,1,0.8,0.8,0.3,1.2,2,39,1,0.05,0.00,0.05,0.05,0.05,0.04,0.02,0.06,0.04,0.06
Danny Williams,MF,28,1989,20,11,1124,12.5,0,0,0,0,0,0,2,0,0.4,0.4,0.2,0.6,17,27,16,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05
Willian,"MF,FW",28,1988,36,20,1890,21.0,6,7,13,5,1,1,1,0,5.5,4.7,5.3,10.0,108,131,210,0.29,0.33,0.62,0.24,0.57,0.26,0.25,0.51,0.22,0.48
Joe Willock,MF,17,1999,2,1,82,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,3,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09
Jack Wilshere,MF,25,1992,20,12,1193,13.3,1,3,4,1,0,0,6,0,1.1,1.1,2.6,3.7,62,108,39,0.08,0.23,0.30,0.08,0.30,0.08,0.19,0.28,0.08,0.28
Callum Wilson,FW,25,1992,28,23,1981,22.0,8,2,10,8,0,0,0,0,7.6,7.6,1.5,9.1,34,39,170,0.36,0.09,0.45,0.36,0.45,0.34,0.07,0.41,0.34,0.41
Kevin Wimmer,DF,24,1992,17,14,1323,14.7,0,0,0,0,0,0,5,0,0.1,0.1,0.2,0.3,3,40,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.02
Harry Winks,MF,21,1996,16,9,774,8.6,0,1,1,0,0,0,0,0,0.1,0.1,0.5,0.6,14,69,17,0.00,0.12,0.12,0.00,0.12,0.01,0.06,0.07,0.01,0.07
Chris Wood,FW,25,1991,24,20,1624,18.0,10,1,11,10,0,0,1,0,7.0,7.0,0.6,7.6,15,16,117,0.55,0.06,0.61,0.55,0.61,0.39,0.03,0.42,0.39,0.42
Ben Woodburn,FW,17,1999,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Granit Xhaka,MF,24,1992,38,37,3260,36.2,1,7,8,1,0,0,10,0,2.4,2.4,3.4,5.8,67,424,64,0.03,0.19,0.22,0.03,0.22,0.07,0.09,0.16,0.07,0.16
Claudio Yacob,MF,30,1987,16,9,903,10.0,0,0,0,0,0,0,5,0,0.5,0.5,0.0,0.5,2,28,3,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
DeAndre Yedlin,DF,24,1993,34,31,2845,31.6,0,2,2,0,0,0,5,0,0.2,0.2,2.0,2.2,44,74,128,0.00,0.06,0.06,0.00,0.06,0.00,0.06,0.07,0.00,0.07
Maya Yoshida,DF,28,1988,24,23,2051,22.8,2,0,2,2,0,0,4,1,2.0,2.0,0.4,2.4,7,58,6,0.09,0.00,0.09,0.09,0.09,0.09,0.02,0.11,0.09,0.11
Ashley Young,DF,32,1985,30,28,2442,27.1,2,4,6,2,0,0,7,0,0.8,0.8,3.6,4.4,90,103,113,0.07,0.15,0.22,0.07,0.22,0.03,0.13,0.16,0.03,0.16
Pablo Zabaleta,"DF,MF",32,1985,37,37,3289,36.5,0,1,1,0,0,0,9,0,0.4,0.4,0.9,1.3,26,145,95,0.00,0.03,0.03,0.00,0.03,0.01,0.03,0.04,0.01,0.04
Wilfried Zaha,"FW,MF",24,1992,29,28,2549,28.3,9,3,12,9,0,0,5,0,9.2,9.2,4.7,13.9,173,96,283,0.32,0.11,0.42,0.32,0.42,0.33,0.17,0.49,0.33,0.49
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Davide Zappacosta,"DF,MF",25,1992,22,12,1098,12.2,1,1,2,1,0,0,0,0,1.4,1.4,1.3,2.7,64,22,124,0.08,0.08,0.16,0.08,0.16,0.11,0.11,0.22,0.11,0.22
Marvin Zeegelaar,DF,26,1990,12,12,994,11.0,0,1,1,0,0,0,4,1,0.0,0.0,1.0,1.0,30,54,44,0.00,0.09,0.09,0.00,0.09,0.00,0.09,0.09,0.00,0.09
Oleksandr Zinchenko,DF,20,1996,8,6,532,5.9,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,9,57,49,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09
Kurt Zouma,DF,22,1994,34,32,2888,32.1,1,0,1,1,0,0,1,0,1.3,1.2,0.4,1.6,23,86,11,0.03,0.00,0.03,0.03,0.03,0.04,0.01,0.05,0.04,0.05
