Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Christian Fassnacht,"FW,DF",30,1993,3,1,82,0.9,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,0,3,8,0.00,0.00,0.00,0.00,0.00,0.55,0.00,0.55,0.55,0.55
Tom Fellows,"FW,MF",21,2003,45,35,2872,31.9,4,14,18,4,0,0,4,0,4.3,4.3,7.6,11.9,156,48,321,0.13,0.44,0.56,0.13,0.56,0.13,0.24,0.37,0.13,0.37
Marselino Ferdinan,MF,19,2004,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sam Field,MF,26,1998,35,35,2905,32.3,3,0,3,3,0,0,8,0,3.5,3.5,1.4,4.8,14,78,27,0.09,0.00,0.09,0.09,0.09,0.11,0.04,0.15,0.11,0.15
Tegan Finn,MF,,,4,1,144,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,8,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Junior Firpo,DF,27,1996,32,30,2616,29.1,4,10,14,4,0,0,7,0,4.1,4.1,6.6,10.8,66,158,236,0.14,0.34,0.48,0.14,0.48,0.14,0.23,0.37,0.14,0.37
Will Fish,DF,21,2003,21,14,1376,15.3,0,0,0,0,0,0,4,0,0.8,0.8,0.2,1.0,4,31,5,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06
Kellen Fisher,"DF,MF",20,2004,38,34,2692,29.9,0,4,4,0,0,0,10,0,1.7,1.7,2.6,4.2,45,98,118,0.00,0.13,0.13,0.00,0.13,0.06,0.09,0.14,0.06,0.14
Zian Flemming,FW,25,1998,35,28,2424,26.9,12,4,16,12,0,0,3,0,9.1,9.1,3.6,12.7,19,38,90,0.45,0.15,0.59,0.45,0.59,0.34,0.13,0.47,0.34,0.47
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Tyrese Fornah,MF,24,1999,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Adam Forshaw,MF,32,1991,16,7,683,7.6,0,0,0,0,0,0,5,1,0.3,0.3,0.1,0.4,4,32,16,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.05,0.03,0.05
Adam Forshaw,MF,32,1991,16,5,563,6.3,1,0,1,1,0,0,2,0,0.3,0.3,0.1,0.4,3,22,4,0.16,0.00,0.16,0.16,0.16,0.05,0.01,0.06,0.05,0.06
Amankwah Forson,"MF,FW",21,2002,21,8,727,8.1,2,2,4,2,0,0,2,0,1.3,1.3,1.3,2.5,11,28,38,0.25,0.25,0.50,0.25,0.50,0.16,0.16,0.32,0.16,0.32
Marcus Forss,FW,25,1999,24,6,666,7.4,1,0,1,1,0,0,1,0,2.4,2.4,1.2,3.6,12,7,55,0.14,0.00,0.14,0.14,0.14,0.33,0.16,0.49,0.33,0.49
Craig Forsyth,DF,35,1989,39,26,2557,28.4,3,4,7,3,0,0,4,0,2.0,2.0,1.8,3.8,21,104,37,0.11,0.14,0.25,0.11,0.25,0.07,0.06,0.13,0.07,0.13
Gabriel Forsyth,"MF,FW",17,2006,5,2,163,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,13,6,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
Lyle Foster,FW,23,2000,28,17,1590,17.7,2,5,7,2,0,0,4,0,4.4,4.4,2.7,7.1,41,37,103,0.11,0.28,0.40,0.11,0.40,0.25,0.15,0.40,0.25,0.40
Morgan Fox,DF,30,1993,26,12,1344,14.9,1,0,1,1,0,0,3,0,0.6,0.6,0.4,0.9,5,29,2,0.07,0.00,0.07,0.07,0.07,0.04,0.02,0.06,0.04,0.06
Gianluca Frabotta,DF,25,1999,6,0,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,7,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Gonçalo Franco,MF,23,2000,40,39,3141,34.9,2,2,4,2,0,0,6,0,4.2,4.2,2.0,6.2,23,138,82,0.06,0.06,0.11,0.06,0.11,0.12,0.06,0.18,0.12,0.18
Michael Frey,FW,30,1994,29,21,1781,19.8,8,1,9,7,1,1,6,0,5.5,4.7,1.2,5.9,11,29,69,0.40,0.05,0.45,0.35,0.40,0.28,0.06,0.34,0.24,0.30
Dael Fry,DF,26,1997,21,15,1416,15.7,0,0,0,0,0,0,1,0,0.4,0.4,0.4,0.9,3,37,3,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06
Mads Frøkjær-Jensen,"FW,MF",25,1999,38,27,2362,26.2,2,5,7,2,0,0,8,0,1.6,1.6,3.9,5.5,52,125,137,0.08,0.19,0.27,0.08,0.27,0.06,0.15,0.21,0.06,0.21
Leo Fuhr Hjelde,DF,20,2003,15,5,410,4.6,0,1,1,0,0,0,3,0,0.0,0.0,0.2,0.2,3,22,16,0.00,0.22,0.22,0.00,0.22,0.00,0.03,0.03,0.00,0.03
Jay Fulton,MF,30,1994,31,13,1289,14.3,1,0,1,1,0,0,6,0,1.6,1.6,0.7,2.3,6,51,23,0.07,0.00,0.07,0.07,0.07,0.11,0.05,0.16,0.11,0.16
Darnell Furlong,DF,28,1995,42,42,3706,41.2,1,3,4,1,0,0,8,1,3.0,3.0,4.7,7.8,66,184,136,0.02,0.07,0.10,0.02,0.10,0.07,0.11,0.19,0.07,0.19
Sam Gallagher,"FW,MF",28,1995,22,9,1024,11.4,3,1,4,3,0,0,5,0,3.4,3.4,1.2,4.6,8,17,41,0.26,0.09,0.35,0.26,0.35,0.30,0.10,0.41,0.30,0.41
Brendan Galloway,DF,28,1996,13,11,980,10.9,0,0,0,0,0,0,0,0,0.1,0.1,0.8,0.9,10,26,14,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,0.01,0.08
Djeidi Gassama,"MF,FW",20,2003,43,36,2975,33.1,7,1,8,7,0,0,4,0,6.0,6.0,2.5,8.5,107,64,203,0.21,0.03,0.24,0.21,0.24,0.18,0.08,0.26,0.18,0.26
Joe Gelhardt,"FW,MF",22,2002,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Joe Gelhardt,"FW,MF",22,2002,20,19,1593,17.7,5,0,5,3,2,2,4,0,5.5,3.9,2.2,6.1,51,46,80,0.28,0.00,0.28,0.17,0.17,0.31,0.12,0.43,0.22,0.34
Anwar El Ghazi,FW,29,1995,25,14,1175,13.1,3,1,4,3,0,0,0,0,5.2,5.2,1.2,6.3,31,22,98,0.23,0.08,0.31,0.23,0.31,0.40,0.09,0.48,0.40,0.48
Liam Gibbs,"MF,FW",21,2002,9,1,212,2.4,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,9,5,16,0.00,0.00,0.00,0.00,0.00,0.08,0.10,0.17,0.08,0.17
Ben Gibson,DF,31,1993,24,22,1946,21.6,3,0,3,3,0,0,6,0,1.1,1.1,0.1,1.1,5,54,2,0.14,0.00,0.14,0.14,0.14,0.05,0.00,0.05,0.05,0.05
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Lewis Gibson,DF,24,2000,19,19,1634,18.2,1,0,1,1,0,0,2,0,1.3,1.3,0.2,1.5,9,45,7,0.06,0.00,0.06,0.06,0.06,0.07,0.01,0.08,0.07,0.08
Lewis Gibson,DF,24,2000,18,18,1620,18.0,1,1,2,1,0,0,1,0,0.9,0.9,0.3,1.2,13,64,1,0.06,0.06,0.11,0.06,0.11,0.05,0.02,0.07,0.05,0.07
Alexander Gilbert,MF,22,2001,7,0,77,0.9,1,0,1,1,0,0,0,0,0.1,0.1,0.3,0.4,1,11,8,1.17,0.00,1.17,1.17,1.17,0.15,0.32,0.46,0.15,0.46
Alfie Gilchrist,DF,20,2003,30,27,2103,23.4,0,2,2,0,0,0,5,0,0.4,0.4,1.4,1.7,32,120,57,0.00,0.09,0.09,0.00,0.09,0.02,0.06,0.07,0.02,0.07
Ryan Giles,DF,24,2000,12,3,307,3.4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,14,8,30,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.03,0.02,0.03
Ryan Giles,DF,24,2000,16,11,904,10.0,0,0,0,0,0,0,0,0,0.2,0.2,1.3,1.5,34,32,33,0.00,0.00,0.00,0.00,0.00,0.02,0.13,0.15,0.02,0.15
Josh Ginnelly,FW,27,1997,3,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,1,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tom Glover,GK,26,1997,7,6,571,6.3,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Wilfried Gnonto,FW,20,2003,43,26,2276,25.3,9,6,15,9,0,0,5,0,8.3,8.3,5.7,13.9,83,124,240,0.36,0.24,0.59,0.36,0.59,0.33,0.22,0.55,0.33,0.55
Lynden Gooch,"DF,FW",28,1995,20,12,1038,11.5,0,1,1,0,0,0,3,0,0.2,0.2,0.8,1.1,22,39,32,0.00,0.09,0.09,0.00,0.09,0.02,0.07,0.09,0.02,0.09
Tyler Goodhram,"MF,FW",20,2003,41,33,3052,33.9,3,6,9,3,0,0,5,0,2.6,2.6,3.2,5.8,53,80,121,0.09,0.18,0.27,0.09,0.27,0.08,0.09,0.17,0.08,0.17
Will Goodwin,"FW,MF",22,2002,3,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,1.43,1.43,0.00,1.43
Kaide Gordon,"FW,MF",19,2004,10,1,181,2.0,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,6,10,12,0.50,0.00,0.50,0.50,0.50,0.20,0.00,0.20,0.20,0.20
Kaide Gordon,"FW,MF",19,2004,5,0,154,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,5,13,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Kenzo Goudmijn,MF,22,2001,41,29,2321,25.8,2,2,4,2,0,0,4,0,2.3,2.3,1.8,4.2,51,140,68,0.08,0.08,0.16,0.08,0.16,0.09,0.07,0.16,0.09,0.16
Dimitris Goutas,DF,30,1994,34,33,2919,32.4,1,1,2,1,0,0,3,1,1.4,1.4,1.3,2.7,3,76,4,0.03,0.03,0.06,0.03,0.06,0.04,0.04,0.08,0.04,0.08
Karlan Grant,"FW,MF",26,1997,43,34,2930,32.6,7,2,9,7,0,0,2,0,7.0,7.0,5.2,12.2,126,71,242,0.22,0.06,0.28,0.22,0.28,0.22,0.16,0.38,0.22,0.38
Andre Gray,FW,33,1991,13,5,550,6.1,3,1,4,3,0,0,1,0,0.6,0.6,0.5,1.1,3,11,20,0.49,0.16,0.65,0.49,0.65,0.10,0.08,0.18,0.10,0.18
Harry Gray,MF,15,2008,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sam Greenwood,"FW,MF",22,2002,38,29,2427,27.0,5,3,8,3,2,2,9,2,6.2,4.6,6.1,10.8,62,62,152,0.19,0.11,0.30,0.11,0.22,0.23,0.23,0.46,0.17,0.40
Joshua Griffiths,GK,22,2001,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Matt Grimes,MF,29,1995,16,15,1366,15.2,2,1,3,2,0,0,4,0,0.8,0.8,1.3,2.1,12,97,12,0.13,0.07,0.20,0.13,0.20,0.05,0.09,0.14,0.05,0.14
Matt Grimes,MF,29,1995,29,29,2610,29.0,2,1,3,1,1,1,4,0,1.6,0.8,3.3,4.0,36,254,24,0.07,0.03,0.10,0.03,0.07,0.05,0.11,0.17,0.03,0.14
Daniel Grimshaw,GK,26,1998,21,21,1890,21.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ilia Gruev,MF,24,2000,23,20,1699,18.9,0,2,2,0,0,0,3,0,1.3,1.3,2.4,3.8,17,102,22,0.00,0.11,0.11,0.00,0.11,0.07,0.13,0.20,0.07,0.20
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Makhtar Gueye,FW,26,1997,44,23,2193,24.4,6,6,12,6,0,0,10,1,7.0,7.0,2.6,9.6,28,37,104,0.25,0.25,0.49,0.25,0.49,0.29,0.11,0.39,0.29,0.39
Josuha Guilavogui,"MF,DF",33,1990,16,0,65,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0,11,2,0.00,0.00,0.00,0.00,0.00,0.12,0.10,0.21,0.12,0.21
Angus Gunn,GK,28,1996,35,35,3104,34.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Darko Gyabi,MF,20,2004,43,34,2841,31.6,1,2,3,1,0,0,10,0,3.0,3.0,1.4,4.4,56,113,46,0.03,0.06,0.10,0.03,0.10,0.10,0.04,0.14,0.10,0.14
Hayden Hackney,MF,22,2002,43,43,3792,42.1,5,3,8,5,0,0,9,1,4.2,4.2,4.9,9.0,118,440,95,0.12,0.07,0.19,0.12,0.19,0.10,0.12,0.21,0.10,0.21
Rami Al Hajj,MF,22,2001,28,18,1374,15.3,3,0,3,3,0,0,1,0,1.9,1.9,0.9,2.8,16,50,61,0.20,0.00,0.20,0.20,0.20,0.12,0.06,0.18,0.12,0.18
Ali Al Hamadi,FW,22,2002,15,11,829,9.2,2,0,2,2,0,0,2,0,2.7,2.7,0.6,3.3,18,10,46,0.22,0.00,0.22,0.22,0.22,0.29,0.07,0.36,0.29,0.36
Gustavo Hamer,"FW,MF",27,1997,41,36,3124,34.7,9,7,16,9,0,0,13,0,5.8,5.8,9.0,14.8,56,223,166,0.26,0.20,0.46,0.26,0.46,0.17,0.26,0.43,0.17,0.43
Micah Hamilton,FW,20,2003,13,2,316,3.5,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,21,22,39,0.00,0.00,0.00,0.00,0.00,0.08,0.06,0.14,0.08,0.14
Grant Hanley,DF,32,1991,3,1,79,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Ryan Hardie,"FW,MF",27,1997,37,28,2265,25.2,10,3,13,7,3,3,0,0,12.1,9.9,1.6,11.5,27,19,96,0.40,0.12,0.52,0.28,0.40,0.48,0.07,0.55,0.39,0.46
Wes Harding,DF,27,1996,5,2,193,2.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,5,4,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marcus Harness,"MF,FW",28,1996,41,26,2356,26.2,4,3,7,4,0,0,11,0,3.8,3.8,1.9,5.7,26,81,111,0.15,0.11,0.27,0.15,0.27,0.14,0.07,0.22,0.14,0.22
Mark Harris,FW,25,1998,46,34,2893,32.1,6,3,9,6,0,0,3,0,7.4,7.4,1.1,8.5,19,22,102,0.19,0.09,0.28,0.19,0.28,0.23,0.03,0.27,0.23,0.27
Daiki Hashioka,DF,25,1999,17,12,1204,13.4,0,0,0,0,0,0,3,0,0.5,0.5,0.3,0.9,9,23,27,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06
Joseph Hatch,MF,17,2006,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ryo Hatsuse,"DF,MF",27,1997,6,5,348,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,10,10,11,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.04,0.01,0.04
Isaac Hayden,MF,29,1995,17,12,936,10.4,0,0,0,0,0,0,2,0,0.5,0.5,0.0,0.5,2,22,19,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
Conor Hazard,GK,26,1998,25,25,2250,25.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ryan Hedges,FW,29,1995,42,33,2561,28.5,1,2,3,1,0,0,4,0,2.8,2.8,2.7,5.5,77,98,176,0.04,0.07,0.11,0.04,0.11,0.10,0.09,0.19,0.10,0.19
Torbjørn Heggem,DF,25,1999,45,45,4010,44.6,1,2,3,1,0,0,3,0,2.0,2.0,1.5,3.6,26,98,46,0.02,0.04,0.07,0.02,0.07,0.05,0.03,0.08,0.05,0.08
Michał Helik,DF,28,1995,20,20,1800,20.0,5,0,5,5,0,0,4,0,3.1,3.1,0.5,3.5,3,24,8,0.25,0.00,0.25,0.25,0.25,0.15,0.02,0.18,0.15,0.18
Onel Hernández,"FW,MF",31,1993,23,5,639,7.1,0,3,3,0,0,0,2,0,0.8,0.8,1.0,1.8,41,13,88,0.00,0.42,0.42,0.00,0.42,0.11,0.14,0.25,0.11,0.25
Brad Hills,DF,20,2004,3,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Yu Hirakawa,"FW,MF",23,2001,36,17,1657,18.4,2,2,4,2,0,0,0,0,2.5,2.5,2.1,4.5,72,57,186,0.11,0.11,0.22,0.11,0.22,0.13,0.11,0.25,0.13,0.25
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Václav Hladký,GK,33,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Rob Holding,DF,28,1995,10,4,420,4.7,0,1,1,0,0,0,1,0,0.3,0.3,0.7,1.0,0,20,1,0.00,0.21,0.21,0.00,0.21,0.06,0.16,0.21,0.06,0.21
Mason Holgate,DF,27,1996,26,21,1983,22.0,1,1,2,1,0,0,2,0,1.1,1.1,1.2,2.3,5,47,6,0.05,0.05,0.09,0.05,0.09,0.05,0.05,0.10,0.05,0.10
Duane Holmes,"MF,FW",29,1994,29,6,835,9.3,1,1,2,1,0,0,4,0,0.3,0.3,1.9,2.3,31,49,46,0.11,0.11,0.22,0.11,0.22,0.03,0.21,0.24,0.03,0.24
Tom Holmes,DF,24,2000,18,15,1316,14.6,1,1,2,1,0,0,4,1,0.7,0.7,0.9,1.6,1,48,7,0.07,0.07,0.14,0.07,0.14,0.05,0.06,0.11,0.05,0.11
George Honeyman,"MF,FW",29,1994,40,28,2422,26.9,2,5,7,2,0,0,7,0,3.7,3.7,4.5,8.2,17,70,117,0.07,0.19,0.26,0.07,0.26,0.14,0.17,0.30,0.14,0.30
Ethan Horvath,GK,29,1995,17,17,1530,17.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jordan Houghton,MF,28,1995,30,15,1526,17.0,0,0,0,0,0,0,2,0,0.5,0.5,0.2,0.7,3,30,11,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Andreas Hountondji,"FW,MF",22,2002,9,2,209,2.3,0,0,0,0,0,0,0,0,0.9,0.9,0.0,0.9,3,2,10,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.37,0.37,0.37
Jonny Howson,"DF,MF",36,1988,21,15,1396,15.5,1,0,1,1,0,0,0,0,0.3,0.3,0.6,0.8,16,93,16,0.06,0.00,0.06,0.06,0.06,0.02,0.04,0.05,0.02,0.05
Andrew Hughes,DF,32,1992,40,36,3236,36.0,0,1,1,0,0,0,8,0,0.5,0.5,1.0,1.5,42,121,54,0.00,0.03,0.03,0.00,0.03,0.01,0.03,0.04,0.01,0.04
Charlie Hughes,DF,20,2003,27,26,2345,26.1,1,1,2,1,0,0,9,0,0.5,0.5,0.5,1.0,23,92,4,0.04,0.04,0.08,0.04,0.08,0.02,0.02,0.04,0.02,0.04
Trai Hume,DF,22,2002,44,43,3810,42.3,3,6,9,3,0,0,11,1,2.0,2.0,7.2,9.3,63,217,139,0.07,0.14,0.21,0.07,0.21,0.05,0.17,0.22,0.05,0.22
Bashir Humphreys,DF,21,2003,25,20,1777,19.7,1,2,3,1,0,0,3,1,0.6,0.6,0.8,1.4,36,87,55,0.05,0.10,0.15,0.05,0.15,0.03,0.04,0.07,0.03,0.07
Shaun Hutchinson,DF,33,1990,9,4,396,4.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,10,4,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Dominic Hyam,DF,28,1995,46,46,4140,46.0,2,2,4,2,0,0,5,0,2.8,2.8,0.7,3.5,8,67,6,0.04,0.04,0.09,0.04,0.09,0.06,0.01,0.08,0.06,0.08
Adam Idah,FW,23,2001,1,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.35,0.00,0.35
Kelechi Iheanacho,"FW,MF",27,1996,15,9,765,8.5,1,2,3,1,0,0,0,0,2.0,2.0,0.7,2.8,12,24,40,0.12,0.24,0.35,0.12,0.35,0.24,0.09,0.33,0.24,0.33
Michael Ihiekwe,DF,31,1992,22,20,1821,20.2,2,0,2,2,0,0,2,0,1.7,1.7,0.3,2.0,5,31,7,0.10,0.00,0.10,0.10,0.10,0.08,0.01,0.10,0.08,0.10
Samuel Iling-Junior,"DF,FW",20,2003,16,11,1057,11.7,1,2,3,1,0,0,2,0,0.5,0.5,2.3,2.8,47,47,76,0.09,0.17,0.26,0.09,0.26,0.04,0.20,0.24,0.04,0.24
Tom Ince,"MF,FW",32,1992,32,13,1289,14.3,1,1,2,0,1,1,1,0,2.5,1.7,2.3,4.0,23,42,29,0.07,0.07,0.14,0.00,0.07,0.17,0.16,0.33,0.12,0.28
Svante Ingelsson,"MF,FW",26,1998,35,19,1692,18.8,1,5,6,1,0,0,5,0,2.5,2.5,4.3,6.8,31,44,87,0.05,0.27,0.32,0.05,0.32,0.13,0.23,0.36,0.13,0.36
Matt Ingram,GK,30,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Dominic Iorfa,DF,29,1995,22,17,1435,15.9,1,0,1,1,0,0,4,0,1.0,1.0,0.4,1.4,8,27,13,0.06,0.00,0.06,0.06,0.06,0.07,0.02,0.09,0.07,0.09
Wilson Isidor,FW,23,2000,43,34,3112,34.6,12,2,14,12,0,2,9,0,15.2,13.7,3.8,17.4,35,23,128,0.35,0.06,0.40,0.35,0.40,0.44,0.11,0.55,0.39,0.50
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Frederick Issaka,"FW,MF",18,2006,19,3,596,6.6,1,0,1,1,0,0,0,1,0.7,0.7,0.1,0.8,15,8,42,0.15,0.00,0.15,0.15,0.15,0.10,0.02,0.11,0.10,0.11
Vakoun Issouf Bayo,FW,27,1997,41,25,2242,24.9,10,0,10,9,1,1,5,1,13.0,12.3,0.8,13.1,19,22,97,0.40,0.00,0.40,0.36,0.36,0.52,0.03,0.56,0.49,0.52
Mihailo Ivanović,"FW,MF",19,2004,37,23,2176,24.2,12,0,12,11,1,1,2,0,8.5,7.7,1.3,9.0,10,40,107,0.50,0.00,0.50,0.45,0.45,0.35,0.05,0.40,0.32,0.37
Kayden Jackson,"FW,DF",30,1994,46,28,2575,28.6,3,2,5,3,0,0,6,0,5.1,5.1,1.8,6.9,39,30,164,0.10,0.07,0.17,0.10,0.17,0.18,0.06,0.24,0.18,0.24
Matty Jacob,DF,23,2001,8,4,447,5.0,1,0,1,1,0,0,2,0,0.4,0.4,0.0,0.4,1,22,4,0.20,0.00,0.20,0.20,0.20,0.08,0.01,0.08,0.08,0.08
Daniel James,FW,26,1997,36,30,2609,29.0,12,9,21,12,0,0,4,0,10.3,10.3,8.7,19.0,117,100,301,0.41,0.31,0.72,0.41,0.72,0.36,0.30,0.66,0.36,0.66
William Jarvis,"MF,FW",21,2002,6,0,161,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,7,8,19,0.00,0.00,0.00,0.00,0.00,0.05,0.08,0.13,0.05,0.13
Daniel Jebbison,FW,20,2003,13,3,387,4.3,0,0,0,0,0,0,2,0,1.6,1.6,0.2,1.9,5,4,21,0.00,0.00,0.00,0.00,0.00,0.38,0.05,0.43,0.38,0.43
Lukas Jensen,GK,25,1999,41,41,3689,41.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Eom Jisung,"FW,MF",22,2002,37,28,2287,25.4,3,2,5,3,0,0,2,0,6.1,6.1,3.2,9.3,55,62,178,0.12,0.08,0.20,0.12,0.20,0.24,0.13,0.37,0.24,0.37
Viktor Johansson,GK,25,1998,46,46,4140,46.0,0,0,0,0,0,0,4,0,0.0,0.0,0.3,0.3,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Daniel Johnson,FW,31,1992,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Joseph Johnson,DF,18,2006,8,5,470,5.2,0,0,0,0,0,0,3,1,0.0,0.0,0.2,0.2,4,22,8,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05
