Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Arda Güler,"MF,FW",19,2005,28,14,1250,13.9,3,4,7,3,0,0,1,0,3.3,3.3,4.5,7.7,34,93,86,0.22,0.29,0.50,0.22,0.50,0.24,0.32,0.56,0.24,0.56
Gerard Gumbau,MF,29,1994,22,7,849,9.4,0,1,1,0,0,0,4,0,1.1,1.1,1.3,2.4,2,41,21,0.00,0.11,0.11,0.00,0.11,0.11,0.14,0.26,0.11,0.26
Jon Guridi,"MF,FW",29,1995,33,27,2080,23.1,3,1,4,2,1,1,6,0,4.2,3.4,1.2,4.6,27,79,90,0.13,0.04,0.17,0.09,0.13,0.18,0.05,0.23,0.15,0.20
Gorka Guruzeta,FW,27,1996,36,21,1840,20.4,7,2,9,7,0,0,2,0,6.7,6.6,1.5,8.1,8,31,64,0.34,0.10,0.44,0.34,0.44,0.33,0.07,0.40,0.32,0.40
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Miguel Gutiérrez,"DF,MF",23,2001,29,29,2458,27.3,1,5,6,1,0,0,4,0,1.6,1.6,4.1,5.8,63,103,199,0.04,0.18,0.22,0.04,0.22,0.06,0.15,0.21,0.06,0.21
Munir El Haddadi,"FW,MF",28,1995,25,10,862,9.6,4,0,4,4,0,0,1,1,1.6,1.6,0.8,2.3,11,29,42,0.42,0.00,0.42,0.42,0.42,0.16,0.08,0.24,0.16,0.24
Sébastien Haller,FW,30,1994,8,5,404,4.5,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,3,4,14,0.00,0.00,0.00,0.00,0.00,0.09,0.05,0.13,0.09,0.13
Henrique,DF,30,1994,5,4,352,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,2,12,4,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01
Javi Hernández,DF,26,1998,31,27,2389,26.5,2,1,3,2,0,0,6,0,0.8,0.8,1.5,2.2,40,80,90,0.08,0.04,0.11,0.08,0.11,0.03,0.06,0.08,0.03,0.08
Aridane Hernández,DF,35,1989,14,11,1025,11.4,0,0,0,0,0,0,1,0,0.9,0.9,0.0,1.0,2,38,0,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
Jorge Herrando,DF,23,2001,18,15,1366,15.2,1,0,1,1,0,0,3,0,1.2,1.2,0.0,1.2,7,38,1,0.07,0.00,0.07,0.07,0.07,0.08,0.00,0.08,0.08,0.08
Ander Herrera,MF,34,1989,8,2,273,3.0,0,0,0,0,0,1,2,0,1.7,0.9,0.1,1.1,2,16,5,0.00,0.00,0.00,0.00,0.00,0.57,0.04,0.61,0.31,0.35
Sergio Herrera,GK,31,1993,37,37,3330,37.0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Yangel Herrera,MF,26,1998,29,27,2257,25.1,4,3,7,4,0,0,10,1,3.6,3.6,1.5,5.1,31,110,99,0.16,0.12,0.28,0.16,0.28,0.14,0.06,0.20,0.14,0.20
Juan Herzog,DF,21,2003,19,15,1315,14.6,0,0,0,0,0,0,1,0,0.9,0.9,0.0,0.9,0,27,1,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Omar El Hilali,DF,20,2003,36,36,3153,35.0,0,2,2,0,0,0,11,0,0.0,0.0,0.8,0.9,35,84,61,0.00,0.06,0.06,0.00,0.06,0.00,0.02,0.02,0.00,0.02
Roger Hinojo,DF,19,2005,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Dinko Horkaš,GK,25,1999,13,11,1085,12.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Pablo Ibáñez,MF,25,1998,28,13,1294,14.4,1,1,2,1,0,0,4,0,1.6,1.6,1.6,3.2,21,51,31,0.07,0.07,0.14,0.07,0.14,0.11,0.11,0.22,0.11,0.22
Stanis Idumbo,"FW,MF",19,2005,14,3,284,3.2,1,1,2,1,0,0,0,0,0.6,0.6,0.7,1.3,10,8,20,0.32,0.32,0.63,0.32,0.63,0.20,0.23,0.42,0.20,0.42
Iglesias,DF,26,1998,37,32,2888,32.1,0,1,1,0,0,0,4,0,1.6,1.6,2.2,3.8,32,84,67,0.00,0.03,0.03,0.00,0.03,0.05,0.07,0.12,0.05,0.12
Borja Iglesias,FW,31,1993,37,24,1952,21.7,11,3,14,11,0,0,2,0,9.3,9.3,3.2,12.6,22,28,108,0.51,0.14,0.65,0.51,0.65,0.43,0.15,0.58,0.43,0.58
Kelechi Iheanacho,FW,27,1996,9,5,400,4.4,0,0,0,0,0,0,0,0,1.5,1.5,0.3,1.8,6,5,17,0.00,0.00,0.00,0.00,0.00,0.33,0.07,0.41,0.33,0.41
Isco,MF,32,1992,22,17,1547,17.2,9,8,17,4,5,6,5,0,8.6,3.9,4.4,8.2,38,152,112,0.52,0.47,0.99,0.23,0.70,0.50,0.25,0.76,0.22,0.48
Diego Iturralde,FW,21,2003,1,1,37,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.21,0.21,0.21
Ivan Jaime Pajuelo,MF,23,2000,9,2,297,3.3,0,0,0,0,0,0,0,0,0.6,0.6,0.3,1.0,8,15,14,0.00,0.00,0.00,0.00,0.00,0.19,0.10,0.30,0.19,0.30
Karl Jakob Hein,GK,22,2002,31,31,2790,31.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Adnan Januzaj,"MF,FW",29,1995,18,5,598,6.6,2,1,3,2,0,0,5,0,0.8,0.8,1.1,1.9,24,41,58,0.30,0.15,0.45,0.30,0.45,0.13,0.16,0.29,0.13,0.29
Mikel Jauregizar,MF,20,2003,34,25,2244,24.9,2,1,3,2,0,0,4,1,1.1,1.1,1.4,2.5,14,118,31,0.08,0.04,0.12,0.08,0.12,0.04,0.06,0.10,0.04,0.10
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
John Joe,"MF,FW",20,2003,4,0,48,0.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,0,6,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.26,0.26,0.26
Jofre,"MF,FW",23,2001,37,26,2165,24.1,3,3,6,3,0,0,5,0,2.5,2.5,2.5,5.0,65,48,156,0.12,0.12,0.25,0.12,0.25,0.11,0.10,0.21,0.11,0.21
Frenkie de Jong,MF,27,1997,26,9,1143,12.7,2,2,4,2,0,0,3,0,0.7,0.7,2.0,2.6,36,120,24,0.16,0.16,0.31,0.16,0.31,0.05,0.16,0.21,0.05,0.21
Joan Jordán,MF,30,1994,25,15,1414,15.7,5,2,7,2,3,4,4,0,4.8,1.6,2.3,4.0,7,104,35,0.32,0.13,0.45,0.13,0.25,0.30,0.15,0.45,0.10,0.25
Juanmi,"FW,MF",31,1993,13,8,696,7.7,0,0,0,0,0,0,2,0,2.9,2.9,0.3,3.2,6,8,28,0.00,0.00,0.00,0.00,0.00,0.37,0.04,0.41,0.37,0.41
Juanmi,"FW,MF",31,1993,11,2,244,2.7,0,0,0,0,0,0,2,0,0.7,0.7,0.4,1.0,4,4,18,0.00,0.00,0.00,0.00,0.00,0.25,0.14,0.39,0.25,0.39
Juanpe,DF,33,1991,12,8,727,8.1,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.2,2,26,0,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
Luiz Lúcio Reis Júnior,GK,23,2001,17,16,1458,16.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Vinicius Júnior,FW,24,2000,30,24,2253,25.0,11,8,19,9,2,3,8,1,10.4,8.2,8.0,16.2,169,85,256,0.44,0.32,0.76,0.36,0.68,0.41,0.32,0.73,0.33,0.65
Stanko Jurić,MF,27,1996,26,19,1729,19.2,0,0,0,0,0,0,7,1,0.8,0.8,0.5,1.3,5,57,8,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.07,0.04,0.07
Willy Kambwala,DF,19,2004,19,12,1117,12.4,0,0,0,0,0,0,1,1,0.3,0.3,0.1,0.5,2,16,0,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Abdoulaye Keita,"FW,MF",21,2002,3,1,95,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,4,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
Kenedy,"MF,FW",28,1996,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.29,0.29,0.29
Kiké,FW,34,1989,35,29,2542,28.2,13,0,13,10,3,3,5,1,9.6,7.2,0.9,8.2,25,50,158,0.46,0.00,0.46,0.35,0.35,0.34,0.03,0.37,0.26,0.29
Koke,MF,32,1992,32,20,1926,21.4,1,1,2,1,0,0,4,0,1.1,1.1,1.4,2.5,22,132,18,0.05,0.05,0.09,0.05,0.09,0.05,0.07,0.12,0.05,0.12
Jules Koundé,DF,25,1998,32,29,2605,28.9,2,3,5,2,0,0,4,0,1.8,1.8,3.9,5.7,44,165,190,0.07,0.10,0.17,0.07,0.17,0.06,0.13,0.20,0.06,0.20
Alex Král,MF,26,1998,37,29,2714,30.2,0,1,1,0,0,0,1,0,1.5,1.5,1.5,3.0,49,78,79,0.00,0.03,0.03,0.00,0.03,0.05,0.05,0.10,0.05,0.10
Ladislav Krejčí,DF,25,1999,28,27,2440,27.1,2,0,2,2,0,0,9,0,1.7,1.7,0.3,2.0,29,144,6,0.07,0.00,0.07,0.07,0.07,0.06,0.01,0.07,0.06,0.07
Takefusa Kubo,"MF,FW",23,2001,36,27,2372,26.4,5,0,5,5,0,0,5,0,3.6,3.6,4.5,8.0,133,110,218,0.19,0.00,0.19,0.19,0.19,0.14,0.17,0.31,0.14,0.31
Marash Kumbulla,DF,24,2000,35,34,2972,33.0,3,0,3,3,0,0,9,0,1.8,1.8,0.0,1.9,11,71,3,0.09,0.00,0.09,0.09,0.09,0.05,0.00,0.06,0.05,0.06
Luca de la Torre,MF,26,1998,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Yoel Lago,DF,20,2004,8,7,583,6.5,0,1,1,0,0,0,2,0,0.0,0.0,0.1,0.1,1,31,0,0.00,0.15,0.15,0.00,0.15,0.00,0.02,0.02,0.00,0.02
Cyle Larin,FW,29,1995,32,21,1764,19.6,7,2,9,6,1,1,4,0,6.9,6.1,1.4,7.5,20,20,95,0.36,0.10,0.46,0.31,0.41,0.35,0.07,0.42,0.31,0.38
Juanmi Latasa,FW,23,2001,28,14,1398,15.5,3,0,3,3,0,0,6,1,4.2,4.2,0.9,5.1,3,17,40,0.19,0.00,0.19,0.19,0.19,0.27,0.06,0.33,0.27,0.33
Toni Lato,DF,26,1997,14,7,621,6.9,0,0,0,0,0,0,1,1,0.0,0.0,0.4,0.4,15,26,35,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Robin Le Normand,DF,27,1996,27,24,2151,23.9,1,0,1,1,0,0,8,0,1.5,1.5,0.5,1.9,11,55,6,0.04,0.00,0.04,0.04,0.04,0.06,0.02,0.08,0.06,0.08
Florian Lejeune,DF,33,1991,37,37,3325,36.9,2,3,5,2,0,0,8,0,3.6,3.6,1.9,5.4,21,143,5,0.05,0.08,0.14,0.05,0.14,0.10,0.05,0.15,0.10,0.15
Iñigo Lekue,DF,31,1993,16,8,773,8.6,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.7,13,35,21,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.08,0.02,0.08
Thomas Lemar,MF,28,1995,5,0,85,0.9,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,1,8,4,0.00,0.00,0.00,0.00,0.00,0.30,0.20,0.50,0.30,0.50
Clément Lenglet,DF,29,1995,23,23,1972,21.9,2,1,3,2,0,0,9,0,2.4,2.4,1.1,3.5,16,79,1,0.09,0.05,0.14,0.09,0.14,0.11,0.05,0.16,0.11,0.16
Robert Lewandowski,FW,35,1988,34,32,2667,29.6,27,2,29,24,3,4,1,0,27.1,24.0,2.3,26.3,27,48,164,0.91,0.07,0.98,0.81,0.88,0.92,0.08,0.99,0.81,0.89
Samuel Lino,"MF,DF",24,1999,31,21,1552,17.2,3,4,7,3,0,0,3,0,6.0,6.0,2.9,8.9,72,73,179,0.17,0.23,0.41,0.17,0.41,0.35,0.17,0.52,0.35,0.52
Javier Llabrés,FW,21,2002,1,1,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,3,8,0.00,0.00,0.00,0.00,0.00,0.08,0.14,0.21,0.08,0.21
Diego Llorente,DF,30,1993,30,29,2519,28.0,2,0,2,2,0,0,4,0,1.5,1.5,0.3,1.8,7,81,3,0.07,0.00,0.07,0.07,0.07,0.05,0.01,0.06,0.05,0.06
Marcos Llorente,"DF,MF",29,1995,33,28,2513,27.9,2,4,6,2,0,0,0,1,0.8,0.8,4.3,5.1,82,111,151,0.07,0.14,0.21,0.07,0.21,0.03,0.16,0.18,0.03,0.18
Giovani Lo Celso,"MF,FW",28,1996,25,15,1457,16.2,8,3,11,6,2,3,4,0,4.8,2.4,4.9,7.3,26,132,66,0.49,0.19,0.68,0.37,0.56,0.29,0.30,0.59,0.15,0.45
Enzo Loiodice,MF,23,2000,17,7,684,7.6,0,0,0,0,0,0,3,0,0.3,0.3,0.2,0.4,3,31,3,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06
David López,DF,21,2003,2,2,169,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
David López,DF,34,1989,29,27,2429,27.0,1,1,2,1,0,0,4,0,0.9,0.9,0.6,1.5,17,132,7,0.04,0.04,0.07,0.04,0.07,0.03,0.02,0.06,0.03,0.06
Diego López,"MF,FW",22,2002,38,35,2737,30.4,8,5,13,8,0,0,3,0,6.6,6.6,5.0,11.6,76,85,219,0.26,0.16,0.43,0.26,0.43,0.22,0.17,0.38,0.22,0.38
Fer López,"FW,MF",,,17,7,671,7.5,2,0,2,2,0,0,2,0,2.7,2.7,1.9,4.6,27,43,58,0.27,0.00,0.27,0.27,0.27,0.37,0.25,0.62,0.37,0.62
Fermin López,"MF,FW",21,2003,28,12,1252,13.9,6,5,11,6,0,0,4,1,5.6,5.6,3.9,9.5,31,79,108,0.43,0.36,0.79,0.43,0.79,0.41,0.28,0.69,0.41,0.69
Javi López,DF,22,2002,29,21,1936,21.5,0,0,0,0,0,0,4,0,0.1,0.1,0.4,0.5,36,73,64,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
Pau López,GK,29,1994,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Roberto López,MF,24,2000,13,3,396,4.4,0,1,1,0,0,0,0,0,0.5,0.5,0.9,1.4,3,20,11,0.00,0.23,0.23,0.00,0.23,0.11,0.20,0.31,0.11,0.31
Unai López,MF,28,1995,32,23,1707,19.0,3,1,4,3,0,0,9,1,1.6,1.6,1.0,2.6,22,112,40,0.16,0.05,0.21,0.16,0.21,0.08,0.05,0.14,0.08,0.14
Iker Losada,"FW,MF",22,2001,12,4,358,4.0,1,0,1,1,0,0,2,0,1.1,1.1,0.3,1.5,9,17,23,0.25,0.00,0.25,0.25,0.25,0.29,0.09,0.38,0.29,0.38
Iker Losada,"MF,FW",22,2001,10,3,336,3.7,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.8,9,14,16,0.00,0.00,0.00,0.00,0.00,0.13,0.08,0.21,0.13,0.21
Pol Lozano,MF,24,1999,30,27,1943,21.6,0,1,1,0,0,0,12,0,0.2,0.2,0.8,1.0,18,115,12,0.00,0.05,0.05,0.00,0.05,0.01,0.04,0.05,0.01,0.05
José Luis Gayà,DF,29,1995,23,22,1803,20.0,0,1,1,0,0,0,7,0,1.0,1.0,2.6,3.6,29,59,156,0.00,0.05,0.05,0.00,0.05,0.05,0.13,0.18,0.05,0.18
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Dodi Lukebakio,FW,26,1997,38,36,3092,34.4,11,2,13,10,1,1,3,1,10.1,9.3,4.5,13.8,131,93,247,0.32,0.06,0.38,0.29,0.35,0.29,0.13,0.42,0.27,0.40
Daniel Luna,MF,21,2003,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Andriy Lunin,GK,25,1999,7,7,630,7.0,0,1,1,0,0,0,0,0,0.0,0.0,0.9,0.9,0,0,0,0.00,0.14,0.14,0.00,0.14,0.00,0.13,0.13,0.00,0.13
Darwin Machís,"MF,FW",31,1993,18,7,639,7.1,0,1,1,0,0,0,0,0,0.9,0.9,0.5,1.4,17,19,43,0.00,0.14,0.14,0.00,0.14,0.12,0.07,0.20,0.12,0.20
Pablo Maffeo,DF,27,1997,30,28,2368,26.3,0,2,2,0,0,0,7,0,0.3,0.3,4.1,4.4,46,74,122,0.00,0.08,0.08,0.00,0.08,0.01,0.16,0.17,0.01,0.17
Jon Magunazelaia,MF,23,2001,2,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Giorgi Mamardashvili,GK,23,2000,34,34,3060,34.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Reinildo Mandava,DF,30,1994,19,10,941,10.5,0,0,0,0,0,0,4,0,0.1,0.1,0.1,0.2,14,34,15,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Javier Manquillo,DF,30,1994,10,7,515,5.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,24,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marcão,DF,28,1996,12,6,552,6.1,0,0,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0,19,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Óscar de Marcos,DF,35,1989,26,17,1564,17.4,0,4,4,0,0,0,0,0,1.0,1.0,2.6,3.6,26,102,78,0.00,0.23,0.23,0.00,0.23,0.06,0.15,0.21,0.06,0.21
Alberto Marí,FW,23,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
José María Giménez,DF,29,1995,27,20,1999,22.2,0,1,1,0,0,0,5,0,0.4,0.4,0.2,0.7,3,64,1,0.00,0.05,0.05,0.00,0.05,0.02,0.01,0.03,0.02,0.03
Arkaitz Mariezkurrena,"FW,MF",19,2005,9,1,241,2.7,2,0,2,2,0,0,1,0,1.0,1.0,0.1,1.1,3,4,12,0.75,0.00,0.75,0.75,0.75,0.36,0.06,0.41,0.36,0.41
Pablo Marín,MF,21,2003,23,14,1239,13.8,1,2,3,1,0,0,3,0,1.4,1.4,1.0,2.4,20,45,47,0.07,0.15,0.22,0.07,0.22,0.10,0.07,0.17,0.10,0.17
Mika Mármol,DF,23,2001,30,27,2399,26.7,0,1,1,0,0,0,5,0,0.4,0.4,1.5,1.9,33,106,62,0.00,0.04,0.04,0.00,0.04,0.02,0.06,0.07,0.02,0.07
Mario Maroto,MF,20,2003,2,0,64,0.7,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,2,0,0.00,1.41,1.41,0.00,1.41,0.02,0.09,0.12,0.02,0.12
Unai Marrero,GK,22,2001,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Carlos Martín,"FW,MF",22,2002,26,16,1333,14.8,2,2,4,2,0,0,3,0,2.3,2.3,2.7,5.0,13,21,67,0.14,0.14,0.27,0.14,0.27,0.15,0.19,0.34,0.15,0.34
Diego Martín,FW,20,2003,2,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,5,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
Gerard Martín,DF,22,2002,28,11,1038,11.5,1,3,4,1,0,0,2,0,0.5,0.5,1.1,1.6,10,40,122,0.09,0.26,0.35,0.09,0.35,0.04,0.10,0.14,0.04,0.14
Iván Martín,MF,25,1999,32,24,2039,22.7,1,1,2,1,0,0,1,0,1.8,1.8,1.9,3.6,57,131,76,0.04,0.04,0.09,0.04,0.09,0.08,0.08,0.16,0.08,0.16
Jon Martin,DF,18,2006,13,6,904,10.0,0,1,1,0,0,0,2,0,0.6,0.6,0.2,0.8,4,34,0,0.00,0.10,0.10,0.00,0.10,0.06,0.02,0.08,0.06,0.08
Mario Martín,MF,20,2004,30,20,1748,19.4,0,1,1,0,0,0,8,3,1.8,1.8,1.4,3.2,18,66,22,0.00,0.05,0.05,0.00,0.05,0.09,0.07,0.16,0.09,0.16
Arnau Martinez,"DF,MF",21,2003,32,30,2624,29.2,2,2,4,2,0,0,3,0,1.2,1.2,2.2,3.5,41,162,102,0.07,0.07,0.14,0.07,0.14,0.04,0.08,0.12,0.04,0.12
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Iñigo Martínez,DF,33,1991,28,28,2490,27.7,0,4,4,0,0,0,5,0,0.5,0.5,2.6,3.1,70,260,11,0.00,0.14,0.14,0.00,0.14,0.02,0.10,0.11,0.02,0.11
Javi Martínez,MF,24,1999,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ramón Martínez,DF,21,2002,5,2,261,2.9,1,0,1,1,0,0,0,0,0.3,0.3,0.1,0.4,1,5,2,0.34,0.00,0.34,0.34,0.34,0.12,0.02,0.14,0.12,0.14
Toni Martínez,FW,27,1997,28,9,1012,11.2,4,0,4,4,0,0,1,0,3.6,3.6,0.6,4.2,13,11,57,0.36,0.00,0.36,0.36,0.36,0.32,0.05,0.37,0.32,0.37
Javi Martón,"FW,MF",25,1999,3,0,53,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marvin,"DF,FW",24,2000,23,9,1038,11.5,0,0,0,0,0,0,4,0,0.2,0.2,1.1,1.3,29,30,72,0.00,0.00,0.00,0.00,0.00,0.02,0.10,0.12,0.02,0.12
Omar Mascarell,MF,31,1993,32,21,1992,22.1,1,0,1,1,0,0,5,1,0.5,0.5,0.2,0.7,10,75,12,0.05,0.00,0.05,0.05,0.05,0.02,0.01,0.03,0.02,0.03
Jaime Mata,"FW,MF",35,1988,30,4,656,7.3,0,0,0,0,0,0,9,0,2.6,2.6,0.1,2.8,6,10,48,0.00,0.00,0.00,0.00,0.00,0.36,0.02,0.38,0.36,0.38
Borja Mayoral,FW,27,1997,24,7,1114,12.4,5,1,6,4,1,1,0,0,3.4,2.6,0.9,3.6,10,13,43,0.40,0.08,0.48,0.32,0.40,0.28,0.07,0.35,0.21,0.29
Kylian Mbappé,FW,25,1998,34,34,2907,32.3,31,3,34,24,7,9,3,1,25.9,18.6,7.7,26.3,150,140,386,0.96,0.09,1.05,0.74,0.84,0.80,0.24,1.04,0.58,0.81
Oliver McBurnie,FW,28,1996,34,20,1837,20.4,3,6,9,3,0,0,3,0,4.8,4.8,2.8,7.6,7,27,75,0.15,0.29,0.44,0.15,0.44,0.24,0.14,0.37,0.24,0.37
Scott McKenna,DF,27,1996,29,28,2466,27.4,0,0,0,0,0,0,5,1,1.1,1.1,0.7,1.8,11,45,3,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07
Mateo Mejía,FW,21,2003,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Arthur Melo,MF,27,1996,15,10,941,10.5,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.4,24,70,17,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
Brais Méndez,MF,27,1997,27,19,1531,17.0,3,2,5,3,0,0,4,0,3.5,3.5,2.0,5.5,32,91,86,0.18,0.12,0.29,0.18,0.29,0.21,0.12,0.33,0.21,0.33
Ferland Mendy,DF,29,1995,14,12,1005,11.2,0,1,1,0,0,0,1,1,0.0,0.0,0.5,0.5,12,36,40,0.00,0.09,0.09,0.00,0.09,0.00,0.05,0.05,0.00,0.05
Nobel Mendy,DF,19,2004,2,1,108,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Víctor Meseguer,MF,25,1999,14,2,418,4.6,0,0,0,0,0,0,1,0,0.7,0.7,0.0,0.7,2,22,22,0.00,0.00,0.00,0.00,0.00,0.15,0.01,0.15,0.15,0.15
Miguel,FW,24,1999,34,17,1724,19.2,1,3,4,0,1,2,3,0,4.9,3.3,1.4,4.8,14,16,90,0.05,0.16,0.21,0.00,0.16,0.26,0.07,0.33,0.17,0.25
Éder Militão,DF,26,1998,12,11,938,10.4,1,1,2,1,0,0,2,0,0.6,0.6,0.5,1.1,7,46,1,0.10,0.10,0.19,0.10,0.19,0.06,0.05,0.11,0.06,0.11
