Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Cláudio Ramos,GK,32,1991,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Guilherme Ramos,DF,26,1997,6,4,331,3.7,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,3,12,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.01,0.02
Leonardo Realpe,DF,23,2001,5,5,450,5.0,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,2,13,0,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.12,0.11,0.12
João Rêgo,FW,19,2005,3,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Francisco Reis Ferreira,DF,27,1997,18,16,1410,15.7,0,0,0,0,0,0,6,0,0.4,0.4,0.4,0.7,6,53,4,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.05,0.02,0.05
Matheus Reis,DF,29,1995,30,14,1319,14.7,0,2,2,0,0,0,5,1,0.6,0.6,1.1,1.7,35,104,55,0.00,0.14,0.14,0.00,0.14,0.04,0.07,0.12,0.04,0.12
Tiago Reis,FW,24,1999,7,3,231,2.6,0,0,0,0,0,0,1,0,1.6,1.6,0.1,1.8,0,2,8,0.00,0.00,0.00,0.00,0.00,0.64,0.06,0.70,0.64,0.70
Miguel Reisinho,"MF,FW",25,1999,29,23,2172,24.1,5,0,5,0,5,5,11,1,6.3,2.3,0.8,3.1,10,75,75,0.21,0.00,0.21,0.00,0.00,0.26,0.03,0.29,0.10,0.13
Filipe Relvas,DF,24,1999,11,9,843,9.4,0,0,0,0,0,0,2,0,0.9,0.9,0.0,0.9,5,37,2,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09
Marco Ribeiro,"MF,DF",19,2005,11,3,344,3.8,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,3,18,11,0.00,0.00,0.00,0.00,0.00,0.07,0.11,0.18,0.07,0.18
Rodrigo Ribeiro,FW,19,2005,1,0,2,0.0,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0,0,1,0.00,0.00,0.00,0.00,0.00,16.35,0.00,16.35,16.35,16.35
Rodrigo Ribeiro,FW,19,2005,20,11,990,11.0,1,0,1,1,0,0,0,0,3.4,3.4,0.6,4.0,19,14,45,0.09,0.00,0.09,0.09,0.09,0.31,0.05,0.37,0.31,0.37
Tomás Ribeiro,DF,25,1999,4,3,315,3.5,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,0,7,1,0.29,0.00,0.29,0.29,0.29,0.07,0.00,0.07,0.07,0.07
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Tomás Ribeiro,DF,25,1999,9,8,645,7.2,1,0,1,1,0,0,2,0,0.5,0.5,0.0,0.5,1,11,3,0.14,0.00,0.14,0.14,0.14,0.07,0.01,0.08,0.07,0.08
Yuri Ribeiro,"DF,MF",27,1997,9,6,460,5.1,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.3,9,38,33,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07
Ricardinho,"FW,MF",25,1998,28,10,1246,13.8,7,0,7,7,0,0,5,0,4.1,4.1,1.5,5.5,40,43,54,0.51,0.00,0.51,0.51,0.51,0.29,0.11,0.40,0.29,0.40
Riccieli,DF,25,1998,8,6,586,6.5,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,19,1,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Omar Richards,DF,26,1998,26,24,1989,22.1,0,1,1,0,0,0,4,0,0.1,0.1,0.8,0.9,32,83,73,0.00,0.05,0.05,0.00,0.05,0.00,0.04,0.04,0.00,0.04
Rivaldo,"DF,MF",23,2000,7,4,451,5.0,0,1,1,0,0,0,0,0,0.1,0.1,1.0,1.1,12,19,27,0.00,0.20,0.20,0.00,0.20,0.01,0.21,0.22,0.01,0.22
Óscar Rivas,DF,24,2000,10,9,797,8.9,1,0,1,1,0,0,4,0,1.0,1.0,0.0,1.0,3,27,2,0.11,0.00,0.11,0.11,0.11,0.12,0.00,0.12,0.12,0.12
Pablo Roberto,"MF,FW",24,1999,23,12,1113,12.4,0,0,0,0,0,0,5,0,0.8,0.8,0.4,1.2,23,63,37,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.10,0.07,0.10
Joel Robles,GK,34,1990,29,29,2610,29.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Matí­as Rocha,DF,23,2001,5,3,301,3.3,0,0,0,0,0,0,2,1,0.1,0.1,0.0,0.1,0,11,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Rochinha,FW,29,1995,22,12,902,10.0,0,0,0,0,0,0,4,0,0.6,0.6,0.7,1.3,16,35,48,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.13,0.06,0.13
Afonso Rodrigues,"MF,FW",21,2002,3,0,9,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,2,0.00,0.00,0.00,0.00,0.00,0.68,0.00,0.68,0.68,0.68
Diego Rodrigues,MF,19,2005,8,0,162,1.8,0,1,1,0,0,0,0,0,0.2,0.2,0.8,1.0,6,16,6,0.00,0.56,0.56,0.00,0.56,0.13,0.45,0.58,0.13,0.58
Gerson Rodrigues,FW,29,1995,5,2,190,2.1,1,0,1,1,0,0,0,0,1.1,1.1,0.1,1.2,6,5,15,0.47,0.00,0.47,0.47,0.47,0.51,0.04,0.55,0.51,0.55
Ivo Rodrigues,"MF,FW",29,1995,11,8,641,7.1,0,1,1,0,0,0,4,0,0.7,0.7,0.9,1.6,14,48,48,0.00,0.14,0.14,0.00,0.14,0.09,0.13,0.22,0.09,0.22
Ivo Rodrigues,"MF,FW",29,1995,13,8,753,8.4,1,1,2,1,0,0,2,0,0.5,0.5,0.3,0.8,13,31,12,0.12,0.12,0.24,0.12,0.24,0.06,0.04,0.09,0.06,0.09
Luís Carlos Rocha Rodrigues,DF,37,1986,29,29,2578,28.6,0,0,0,0,0,0,10,0,0.4,0.4,0.4,0.8,5,39,3,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.03,0.01,0.03
Rafael Rodrigues,"DF,MF",22,2002,21,10,1033,11.5,1,0,1,1,0,0,5,0,0.5,0.5,0.5,1.1,11,27,25,0.09,0.00,0.09,0.09,0.09,0.05,0.05,0.09,0.05,0.09
Rodrigo Rodrigues,FW,16,2007,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ignacio Rodríguez,DF,20,2003,16,12,1188,13.2,0,0,0,0,0,0,5,1,0.2,0.2,0.3,0.5,2,29,0,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
Benjamín Rollheiser,"MF,FW",24,2000,9,1,139,1.5,1,1,2,1,0,0,1,0,0.6,0.6,0.1,0.7,6,11,16,0.65,0.65,1.29,0.65,1.29,0.41,0.05,0.45,0.41,0.45
Baptiste Roux,DF,24,1999,23,22,1863,20.7,1,1,2,1,0,0,4,0,0.4,0.4,0.3,0.7,6,45,3,0.05,0.05,0.10,0.05,0.10,0.02,0.02,0.03,0.02,0.03
Alan Ruiz,"MF,FW",30,1993,27,18,1470,16.3,1,2,3,0,1,1,13,0,1.4,0.6,1.8,2.4,15,80,56,0.06,0.12,0.18,0.00,0.12,0.08,0.11,0.19,0.03,0.15
Gustavo sá,MF,19,2004,33,32,2520,28.0,4,6,10,4,0,0,7,0,3.7,3.7,3.5,7.2,42,117,149,0.14,0.21,0.36,0.14,0.36,0.13,0.13,0.26,0.13,0.26
Josué Sá,DF,32,1992,18,15,1290,14.3,1,0,1,1,0,0,2,0,0.6,0.6,0.1,0.6,11,47,3,0.07,0.00,0.07,0.07,0.07,0.04,0.00,0.04,0.04,0.04
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Safira,FW,29,1995,16,12,987,11.0,2,2,4,1,1,2,7,0,4.1,2.5,2.6,5.1,6,13,34,0.18,0.18,0.36,0.09,0.27,0.37,0.23,0.61,0.23,0.46
Sala,"FW,MF",21,2003,12,0,169,1.9,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.9,4,6,17,0.00,0.00,0.00,0.00,0.00,0.29,0.18,0.46,0.29,0.46
Samu,MF,28,1996,31,20,1743,19.4,2,1,3,2,0,0,3,0,3.0,3.0,4.0,7.0,24,101,107,0.10,0.05,0.15,0.10,0.15,0.16,0.21,0.36,0.16,0.36
Renato Sanches,MF,26,1997,10,1,201,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,7,27,9,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Caio Santana,"FW,MF",20,2004,8,1,178,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,3,1,9,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05
Aderlan Santos,DF,35,1989,10,8,598,6.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,4,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Aderlan Santos,DF,35,1989,18,18,1580,17.6,0,0,0,0,0,0,3,0,1.1,1.1,0.0,1.1,3,23,1,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Bruno Santos,FW,21,2003,3,0,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
Gabriel Santos,"FW,MF",25,1999,3,0,89,1.0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,3,1,4,0.00,0.00,0.00,0.00,0.00,0.27,0.10,0.37,0.27,0.37
Hevertton Santos,DF,23,2001,6,2,261,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,13,15,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
Leandro Santos,"DF,MF",18,2005,3,3,265,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.6,4,18,30,0.00,0.00,0.00,0.00,0.00,0.02,0.20,0.22,0.02,0.22
Léo Santos,DF,25,1998,16,8,774,8.6,1,0,1,1,0,0,3,0,0.5,0.4,0.0,0.4,6,6,4,0.12,0.00,0.12,0.12,0.12,0.06,0.00,0.06,0.05,0.05
Nuno Santos,"MF,DF",29,1995,7,4,354,3.9,0,0,0,0,0,0,0,0,0.2,0.2,0.6,0.8,13,23,58,0.00,0.00,0.00,0.00,0.00,0.05,0.15,0.20,0.05,0.20
Nuno Santos,"FW,MF",25,1999,33,21,1907,21.2,3,4,7,3,0,0,5,0,5.3,5.3,2.7,7.9,32,117,163,0.14,0.19,0.33,0.14,0.33,0.25,0.13,0.37,0.25,0.37
Pedro Santos,MF,23,2000,31,14,1526,17.0,0,0,0,0,0,0,6,0,0.6,0.5,0.2,0.7,20,101,36,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Pedro Santos,"FW,MF",21,2003,21,5,560,6.2,0,0,0,0,0,0,4,0,0.1,0.1,0.4,0.5,4,9,35,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09
Zaidu Sanusi,DF,27,1997,3,0,56,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,3,7,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10
Guilherme Schettine,FW,28,1995,30,19,1699,18.9,5,4,9,5,0,0,4,1,5.0,5.0,1.8,6.8,23,19,55,0.26,0.21,0.48,0.26,0.48,0.26,0.09,0.36,0.26,0.36
Andreas Schjelderup,"FW,MF",20,2004,20,3,524,5.8,1,3,4,1,0,0,0,0,2.4,2.4,3.0,5.4,25,25,69,0.17,0.52,0.69,0.17,0.69,0.41,0.52,0.93,0.41,0.93
Caio Secco,GK,33,1990,5,5,447,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Telasco Segovia,MF,21,2003,15,10,905,10.1,2,0,2,2,0,0,3,0,2.2,2.2,0.4,2.6,9,54,20,0.20,0.00,0.20,0.20,0.20,0.22,0.03,0.26,0.22,0.26
Václav Sejk,FW,22,2002,16,10,858,9.5,3,1,4,3,0,0,0,1,3.0,3.0,1.0,4.0,7,13,44,0.31,0.10,0.42,0.31,0.42,0.32,0.10,0.42,0.32,0.42
Patrick Sequeira,GK,25,1999,32,32,2880,32.0,0,0,0,0,0,0,4,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Serginho,MF,24,1999,29,15,1302,14.5,2,1,3,2,0,0,5,0,2.1,2.1,1.3,3.5,14,42,18,0.14,0.07,0.21,0.14,0.21,0.15,0.09,0.24,0.15,0.24
Guilherme Serrão,"MF,DF",20,2003,11,9,748,8.3,0,0,0,0,0,0,4,1,0.0,0.0,0.4,0.4,13,17,28,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.00,0.05
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
André Seruca,"MF,DF",23,2000,3,0,22,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Naziru Shuabiu,FW,20,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sidney,DF,27,1997,31,26,2386,26.5,3,1,4,3,0,0,12,2,1.5,1.5,1.4,2.9,23,99,14,0.11,0.04,0.15,0.11,0.15,0.06,0.05,0.11,0.06,0.11
Alysson Silva,DF,21,2002,2,2,163,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
António Silva,DF,20,2003,23,22,2037,22.6,1,2,3,1,0,0,2,0,2.2,2.2,1.0,3.2,32,98,1,0.04,0.09,0.13,0.04,0.13,0.10,0.05,0.14,0.10,0.14
Gustavo da Silva,FW,25,1999,21,9,871,9.7,7,0,7,7,0,0,4,0,5.0,5.0,1.3,6.3,25,18,74,0.72,0.00,0.72,0.72,0.72,0.52,0.13,0.65,0.52,0.65
Joel silva,"MF,DF",21,2003,30,27,2397,26.6,2,1,3,2,0,0,4,0,2.0,2.0,2.3,4.3,32,75,79,0.08,0.04,0.11,0.08,0.11,0.07,0.09,0.16,0.07,0.16
José Silva,DF,18,2005,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Luís Manuel Costa Silva,MF,31,1992,8,6,464,5.2,0,0,0,0,0,0,3,0,0.6,0.6,0.1,0.7,2,13,5,0.00,0.00,0.00,0.00,0.00,0.12,0.01,0.13,0.12,0.13
Raul Silva,DF,34,1989,10,5,479,5.3,1,0,1,1,0,0,4,0,0.7,0.7,0.6,1.3,6,11,6,0.19,0.00,0.19,0.19,0.19,0.13,0.12,0.25,0.13,0.25
Rui Silva,GK,30,1994,17,17,1530,17.0,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Tiago Silva,MF,31,1993,30,27,2326,25.8,5,4,9,2,3,3,6,1,3.5,1.1,3.8,5.0,20,229,38,0.19,0.15,0.35,0.08,0.23,0.14,0.15,0.28,0.04,0.19
Tomás Silva,"DF,MF",18,2006,5,0,88,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,0,3,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
David Simão,MF,34,1990,24,23,1772,19.7,1,0,1,1,0,0,8,0,0.3,0.3,2.3,2.6,10,145,34,0.05,0.00,0.05,0.05,0.05,0.02,0.12,0.13,0.02,0.13
João Simões,MF,17,2007,9,4,397,4.4,1,0,1,1,0,0,0,0,0.4,0.4,0.3,0.7,11,27,15,0.23,0.00,0.23,0.23,0.23,0.08,0.08,0.16,0.08,0.16
Sphephelo Sithole,"FW,MF",25,1999,2,0,53,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Filipe Soares,MF,25,1999,21,6,607,6.7,1,1,2,1,0,0,5,0,1.3,1.3,0.3,1.6,13,41,13,0.15,0.15,0.30,0.15,0.30,0.19,0.05,0.24,0.19,0.24
Lucas Soares,"MF,DF",26,1998,30,18,1660,18.4,0,1,1,0,0,0,8,1,0.8,0.8,1.6,2.4,25,35,85,0.00,0.05,0.05,0.00,0.05,0.04,0.09,0.13,0.04,0.13
Rafa Soares,DF,29,1995,26,24,2085,23.2,0,2,2,0,0,0,5,0,0.4,0.4,3.6,4.0,32,94,110,0.00,0.09,0.09,0.00,0.09,0.02,0.16,0.17,0.02,0.17
Samuel Soares,GK,22,2002,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alexandre Sola,MF,20,2003,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Djibril Soumaré,MF,21,2003,23,21,1882,20.9,1,1,2,1,0,0,9,1,1.0,1.0,0.3,1.3,22,91,12,0.05,0.05,0.10,0.05,0.10,0.05,0.01,0.06,0.05,0.06
André Sousa,MF,34,1990,13,1,199,2.2,1,0,1,1,0,0,3,0,0.6,0.6,0.5,1.1,3,13,4,0.45,0.00,0.45,0.45,0.45,0.26,0.23,0.48,0.26,0.48
Dyego Sousa,FW,34,1989,7,0,149,1.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,2,4,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Gerson Sousa,"FW,MF",22,2002,6,0,62,0.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,1,6,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Miguel Sousa,"MF,FW",25,1998,24,12,1049,11.7,0,0,0,0,0,0,3,0,1.4,1.4,0.7,2.2,19,72,46,0.00,0.00,0.00,0.00,0.00,0.12,0.06,0.18,0.12,0.18
Valentim Sousa,FW,19,2005,5,0,85,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,1,7,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12
Vasco Sousa,MF,21,2003,12,5,421,4.7,0,0,0,0,0,0,1,0,0.8,0.8,0.3,1.0,4,28,12,0.00,0.00,0.00,0.00,0.00,0.16,0.06,0.22,0.16,0.22
Fabiano Souza,DF,24,2000,11,8,704,7.8,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,15,23,18,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Gabriel Airton de Souza,"FW,MF",28,1996,18,8,910,10.1,3,1,4,3,0,0,1,0,1.8,1.8,0.2,1.9,23,14,64,0.30,0.10,0.40,0.30,0.40,0.17,0.02,0.19,0.17,0.19
Jerry St. Juste,DF,27,1996,14,5,581,6.5,0,0,0,0,0,0,3,0,0.3,0.3,0.0,0.3,5,35,2,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
Max Svensson,"FW,MF",,,24,8,844,9.4,1,3,4,1,0,0,3,0,2.1,2.1,2.0,4.0,20,21,46,0.11,0.32,0.43,0.11,0.43,0.22,0.21,0.43,0.22,0.43
Morlaye Sylla,"FW,MF",26,1998,32,27,2363,26.3,2,1,3,2,0,0,5,0,5.5,5.5,1.7,7.3,59,128,124,0.08,0.04,0.11,0.08,0.11,0.21,0.07,0.28,0.21,0.28
Sidnei Tavares,MF,22,2001,29,15,1296,14.4,1,1,2,1,0,0,8,1,0.4,0.4,0.6,1.0,15,44,17,0.07,0.07,0.14,0.07,0.14,0.03,0.04,0.07,0.03,0.07
Tomás Tavares,DF,23,2001,11,9,789,8.8,0,1,1,0,0,0,1,0,0.0,0.0,0.5,0.5,4,29,20,0.00,0.11,0.11,0.00,0.11,0.00,0.06,0.06,0.00,0.06
Duplexe Tchamba,DF,26,1998,21,21,1814,20.2,2,1,3,2,0,0,5,0,0.6,0.6,0.5,1.0,5,67,1,0.10,0.05,0.15,0.10,0.15,0.03,0.02,0.05,0.03,0.05
Cédric Teguia,FW,22,2001,13,11,906,10.1,2,1,3,2,0,0,1,0,0.7,0.7,0.7,1.5,16,28,48,0.20,0.10,0.30,0.20,0.30,0.07,0.07,0.15,0.07,0.15
João Teixeira,MF,30,1994,17,2,335,3.7,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,7,26,9,0.00,0.00,0.00,0.00,0.00,0.07,0.05,0.12,0.07,0.12
Jorge Teixeira,DF,37,1986,13,7,755,8.4,0,0,0,0,0,0,3,1,0.9,0.9,0.0,0.9,0,14,1,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11
Matheus Teixeira,GK,25,1999,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nigel Thomas,"FW,MF",23,2001,9,8,629,7.0,1,0,1,1,0,0,3,0,0.5,0.5,1.1,1.6,13,10,34,0.14,0.00,0.14,0.14,0.14,0.08,0.18,0.26,0.08,0.26
Tomané,FW,31,1992,24,18,1659,18.4,3,0,3,2,1,1,1,0,2.8,2.0,1.3,3.2,15,32,70,0.16,0.00,0.16,0.11,0.11,0.15,0.07,0.22,0.11,0.18
Tomé,GK,17,2006,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
João Tomé,"DF,MF",21,2003,16,9,772,8.6,0,1,1,0,0,0,2,0,0.0,0.0,0.5,0.5,18,36,41,0.00,0.12,0.12,0.00,0.12,0.00,0.06,0.06,0.00,0.06
Mirko Topić,MF,23,2001,33,25,2321,25.8,1,0,1,1,0,0,3,0,1.2,1.2,0.6,1.8,33,134,36,0.04,0.00,0.04,0.04,0.04,0.05,0.02,0.07,0.05,0.07
Diogo Travassos,"DF,MF",20,2004,24,18,1726,19.2,1,0,1,1,0,0,5,0,0.5,0.5,1.2,1.7,51,42,97,0.05,0.00,0.05,0.05,0.05,0.03,0.06,0.09,0.03,0.09
Alfonso Trezza,"FW,MF",25,1999,33,28,2420,26.9,5,2,7,5,0,0,4,1,5.3,5.3,2.9,8.2,51,35,162,0.19,0.07,0.26,0.19,0.26,0.20,0.11,0.31,0.20,0.31
Francisco Trincão,"MF,FW",24,1999,34,34,2936,32.6,9,14,23,9,0,0,1,0,9.2,9.2,8.3,17.5,93,154,216,0.28,0.43,0.71,0.28,0.71,0.28,0.25,0.54,0.28,0.54
Anatolii Trubin,GK,22,2001,32,32,2880,32.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ulisses,DF,24,1999,29,29,2559,28.4,2,0,2,2,0,0,5,1,1.6,1.6,0.1,1.7,13,53,5,0.07,0.00,0.07,0.07,0.07,0.06,0.00,0.06,0.06,0.06
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Tomáš Vaclík,GK,35,1989,12,12,1080,12.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
João Valido,GK,24,2000,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Alan Varela,MF,23,2001,31,26,2198,24.4,0,2,2,0,0,0,8,0,0.7,0.7,1.2,2.0,17,168,20,0.00,0.08,0.08,0.00,0.08,0.03,0.05,0.08,0.03,0.08
Bruno Varela,GK,29,1994,34,34,3060,34.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nilton Varela,"DF,MF",23,2001,28,26,2209,24.5,0,2,2,0,0,0,4,0,0.3,0.3,1.3,1.6,21,38,81,0.00,0.08,0.08,0.00,0.08,0.01,0.05,0.07,0.01,0.07
João Vasconcelos,MF,19,2005,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Danilo Veiga,"DF,MF",21,2002,15,14,1280,14.2,0,2,2,0,0,0,5,1,0.7,0.7,1.5,2.2,20,39,47,0.00,0.14,0.14,0.00,0.14,0.05,0.11,0.16,0.05,0.16
Eric Veiga,"DF,MF",27,1997,8,4,371,4.1,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,10,7,11,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
Jhon Velásquez,"FW,MF",29,1995,2,0,15,0.2,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.4,0,2,2,0.00,6.00,6.00,0.00,6.00,0.14,2.38,2.52,0.14,2.52
Ricardo Velho,GK,25,1998,28,28,2520,28.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
